line_id,invoice_id,product_id,quantity,unit_price,line_total,discount_pct
L000519,INV00128,P0287,44,3571.75,157157.0,0
L000520,INV00128,P0204,44,5307.64,233536.16,10
L000521,INV00129,P0091,8,6514.18,52113.44,10
L000522,INV00129,P0456,20,3082.41,61648.2,0
L000523,INV00129,P0071,14,4129.77,57816.78,0
L000524,INV00129,P0377,43,1340.41,57637.63,0
L000525,INV00129,P0213,47,5235.11,246050.17,5
L000526,INV00130,P0308,36,5889.65,212027.4,0
L000527,INV00131,P0465,14,1861.68,26063.52,10
L000528,INV00131,P0054,10,6447.25,64472.5,0
L000529,INV00131,P0102,25,677.53,16938.25,0
L000530,INV00131,P0423,47,5317.21,249908.87,0
L000531,INV00131,P0158,28,3027.18,84761.04,0
L000532,INV00131,P0372,26,8144.87,211766.62,5
L000533,INV00132,P0479,39,1072.5,41827.5,0
L000534,INV00132,P0342,12,664.42,7973.04,5
L000535,INV00132,P0006,16,6358.08,101729.28,20
L000536,INV00132,P0073,46,9628.05,442890.3,10
L000537,INV00132,P0428,42,2526.93,106131.06,10
L000538,INV00133,P0309,35,225.77,7901.95,5
L000539,INV00133,P0261,16,12110.12,193761.92,0
L000540,INV00133,P0358,32,3556.78,113816.96,0
L000541,INV00133,P0020,48,662.07,31779.36,0
L000542,INV00133,P0468,47,5860.68,275451.96,0
L000543,INV00133,P0058,29,3583.99,103935.71,10
L000544,INV00133,P0428,40,2526.93,101077.2,0
L000545,INV00134,P0296,34,2946.87,100193.58,0
L000546,INV00135,P0420,7,6633.93,46437.51,5
L000547,INV00135,P0451,39,7595.57,296227.23,0
L000548,INV00135,P0214,6,7605.68,45634.08,0
L000549,INV00135,P0104,23,7067.74,162558.02,15
L000550,INV00135,P0330,16,4239.53,67832.48,5
L000551,INV00135,P0045,6,1084.29,6505.74,10
L000552,INV00135,P0309,12,225.77,2709.24,5
L000553,INV00136,P0169,13,2641.57,34340.41,15
L000554,INV00137,P0274,32,2546.95,81502.4,0
L000555,INV00137,P0037,49,271.55,13305.95,0
L000556,INV00138,P0455,26,3298.96,85772.96,15
L000557,INV00138,P0374,46,3810.07,175263.22,10
L000558,INV00138,P0085,8,377.56,3020.48,5
L000559,INV00138,P0381,29,8147.47,236276.63,0
L000560,INV00138,P0419,13,5892.29,76599.77,0
L000561,INV00138,P0114,5,2534.95,12674.75,15
L000562,INV00139,P0141,14,11056.1,154785.4,5
L000563,INV00139,P0362,25,5656.4,141410.0,0
L000564,INV00139,P0446,15,4426.22,66393.3,10
L000565,INV00139,P0442,38,12642.8,480426.4,0
L000566,INV00139,P0217,15,3756.81,56352.15,0
L000567,INV00139,P0320,4,7297.45,29189.8,0
L000568,INV00139,P0475,31,4687.53,145313.43,10
L000569,INV00140,P0076,2,602.66,1205.32,15
L000570,INV00140,P0251,4,2690.04,10760.16,10
L000571,INV00140,P0371,48,4308.95,206829.6,5
L000572,INV00140,P0030,29,8415.18,244040.22,5
L000573,INV00140,P0041,38,221.71,8424.98,20
L000574,INV00140,P0258,40,7570.46,302818.4,0
L000575,INV00140,P0134,42,11390.55,478403.1,0
L000576,INV00141,P0315,37,1835.53,67914.61,5
L000577,INV00141,P0166,43,8122.74,349277.82,5
L000578,INV00141,P0087,14,7564.08,105897.12,0
L000579,INV00141,P0279,43,6826.46,293537.78,0
L000580,INV00141,P0356,39,1128.35,44005.65,0
L000581,INV00141,P0063,38,153.44,5830.72,5
L000582,INV00141,P0254,40,247.38,9895.2,0
L000583,INV00142,P0022,23,8131.72,187029.56,0
L000584,INV00142,P0439,22,6178.36,135923.92,10
L000585,INV00142,P0013,28,12368.81,346326.68,5
L000586,INV00142,P0481,16,7279.24,116467.84,0
L000587,INV00142,P0343,24,62.56,1501.44,10
L000588,INV00142,P0166,37,8122.74,300541.38,15
L000589,INV00143,P0015,31,2756.52,85452.12,5
L000590,INV00143,P0107,25,8912.93,222823.25,10
L000591,INV00143,P0113,21,8542.41,179390.61,5
L000592,INV00143,P0496,38,10086.17,383274.46,0
L000593,INV00144,P0489,44,13778.52,606254.88,0
L000594,INV00145,P0011,31,6187.33,191807.23,0
L000595,INV00145,P0380,31,8326.54,258122.74,0
L000596,INV00146,P0132,23,412.56,9488.88,5
L000597,INV00146,P0319,12,2816.46,33797.52,20
L000598,INV00146,P0109,17,3625.98,61641.66,0
L000599,INV00146,P0180,32,9778.26,312904.32,15
L000600,INV00146,P0079,12,7337.1,88045.2,10
L000601,INV00147,P0069,23,7863.96,180871.08,10
L000602,INV00147,P0376,14,9946.66,139253.24,0
L000603,INV00147,P0083,33,5741.71,189476.43,15
L000604,INV00148,P0407,10,13344.98,133449.8,0
L000605,INV00148,P0051,28,6621.58,185404.24,0
L000606,INV00148,P0084,19,7771.8,147664.2,5
L000607,INV00149,P0410,19,4124.66,78368.54,10
L000608,INV00149,P0020,42,662.07,27806.94,10
L000609,INV00150,P0278,18,7791.22,140241.96,0
L000610,INV00150,P0172,9,9344.96,84104.64,0
L000611,INV00150,P0026,21,3077.44,64626.24,5
L000612,INV00150,P0356,26,1128.35,29337.1,5
L000613,INV00150,P0138,48,1732.0,83136.0,5
L000614,INV00151,P0062,46,396.95,18259.7,0
L000615,INV00151,P0295,15,4681.44,70221.6,15
L000616,INV00151,P0192,28,4621.65,129406.2,10
L000617,INV00151,P0360,39,1833.14,71492.46,10
L000618,INV00151,P0141,44,11056.1,486468.4,0
L000619,INV00151,P0265,34,9420.13,320284.42,0
L000620,INV00151,P0413,37,7761.06,287159.22,0
L000621,INV00152,P0096,45,7406.44,333289.8,0
L000622,INV00152,P0193,47,10569.17,496750.99,0
L000623,INV00152,P0389,13,1316.2,17110.6,15
L000624,INV00152,P0444,32,2351.52,75248.64,0
L000625,INV00152,P0152,18,7953.17,143157.06,0
L000626,INV00152,P0394,24,6155.85,147740.4,15
L000627,INV00153,P0452,34,3427.05,116519.7,5
L000628,INV00153,P0412,31,1244.31,38573.61,0
L000629,INV00153,P0298,23,1999.73,45993.79,0
L000630,INV00153,P0002,24,11096.75,266322.0,0
L000631,INV00153,P0065,6,2465.06,14790.36,0
L000632,INV00153,P0109,29,3625.98,105153.42,10
L000633,INV00154,P0108,47,5814.68,273289.96,15
L000634,INV00154,P0222,30,9955.55,298666.5,5
L000635,INV00154,P0429,32,5273.94,168766.08,0
L000636,INV00154,P0205,11,1590.46,17495.06,0
L000637,INV00154,P0443,26,1248.86,32470.36,10
L000638,INV00154,P0404,17,1835.26,31199.42,0
L000639,INV00154,P0133,23,2492.63,57330.49,5
L000640,INV00155,P0360,10,1833.14,18331.4,0
L000641,INV00155,P0069,10,7863.96,78639.6,5
L000642,INV00156,P0487,49,963.16,47194.84,0
L000643,INV00156,P0162,42,7019.98,294839.16,10
L000644,INV00157,P0201,6,567.85,3407.1,5
L000645,INV00157,P0275,14,4049.88,56698.32,0
L000646,INV00158,P0309,36,225.77,8127.72,0
L000647,INV00158,P0389,24,1316.2,31588.8,0
L000648,INV00158,P0491,17,4887.27,83083.59,0
L000649,INV00158,P0003,37,6923.39,256165.43,0
L000650,INV00158,P0307,48,9072.78,435493.44,5
L000651,INV00159,P0137,13,4190.23,54472.99,0
L000652,INV00159,P0333,1,1808.85,1808.85,10
L000653,INV00160,P0248,12,9050.62,108607.44,5
L000654,INV00160,P0176,3,2045.55,6136.65,5
L000655,INV00160,P0074,31,3347.03,103757.93,15
L000656,INV00161,P0370,3,634.2,1902.6,5
L000657,INV00161,P0275,35,4049.88,141745.8,5
L000658,INV00161,P0325,10,9305.74,93057.4,15
L000659,INV00161,P0397,35,3247.0,113645.0,5
L000660,INV00161,P0459,48,1922.07,92259.36,0
L000661,INV00161,P0291,19,5828.85,110748.15,0
L000662,INV00162,P0312,36,3311.57,119216.52,15
L000663,INV00162,P0147,43,11763.36,505824.48,0
L000664,INV00162,P0070,12,976.47,11717.64,0
L000665,INV00162,P0409,42,707.44,29712.48,0
L000666,INV00162,P0084,28,7771.8,217610.4,0
L000667,INV00163,P0155,21,3500.99,73520.79,0
L000668,INV00163,P0370,13,634.2,8244.6,10
L000669,INV00163,P0047,22,5909.48,130008.56,0
L000670,INV00163,P0494,18,3154.89,56788.02,0
L000671,INV00164,P0111,29,1391.45,40352.05,10
L000672,INV00164,P0115,26,6346.7,165014.2,0
L000673,INV00164,P0083,27,5741.71,155026.17,10
L000674,INV00164,P0486,23,3692.13,84918.99,10
L000675,INV00164,P0443,3,1248.86,3746.58,0
L000676,INV00164,P0120,16,2671.84,42749.44,10
L000677,INV00164,P0211,11,4001.04,44011.44,5
L000678,INV00165,P0383,16,10422.17,166754.72,0
L000679,INV00165,P0357,41,12018.53,492759.73,20
L000680,INV00165,P0048,17,1811.26,30791.42,0
L000681,INV00165,P0326,16,1363.0,21808.0,0
L000682,INV00165,P0038,37,4572.63,169187.31,10
L000683,INV00165,P0121,48,7086.34,340144.32,10
L000684,INV00165,P0036,29,1548.26,44899.54,5
L000685,INV00166,P0255,18,92.63,1667.34,5
L000686,INV00166,P0464,15,5391.95,80879.25,5
L000687,INV00166,P0069,6,7863.96,47183.76,10
L000688,INV00166,P0304,12,12678.27,152139.24,0
L000689,INV00166,P0036,33,1548.26,51092.58,0
L000690,INV00166,P0027,27,12036.56,324987.12,5
L000691,INV00167,P0107,4,8912.93,35651.72,0
L000692,INV00167,P0294,32,1630.43,52173.76,10
L000693,INV00167,P0409,42,707.44,29712.48,5
L000694,INV00167,P0181,43,12797.28,550283.04,10
L000695,INV00167,P0337,8,4284.95,34279.6,5
L000696,INV00167,P0027,18,12036.56,216658.08,5
L000697,INV00167,P0272,2,7994.37,15988.74,20
L000698,INV00168,P0303,48,10394.64,498942.72,15
L000699,INV00168,P0347,29,894.97,25954.13,0
L000700,INV00168,P0229,5,4484.27,22421.35,10
L000701,INV00168,P0444,6,2351.52,14109.12,0
L000702,INV00168,P0110,43,2988.63,128511.09,5
L000703,INV00168,P0477,25,7407.54,185188.5,0
L000704,INV00168,P0131,26,3133.22,81463.72,0
L000705,INV00169,P0368,11,1943.59,21379.49,0
L000706,INV00169,P0383,1,10422.17,10422.17,0
L000707,INV00169,P0053,9,5153.08,46377.72,10
L000708,INV00170,P0025,38,4154.93,157887.34,10
L000709,INV00170,P0024,19,8103.61,153968.59,10
L000710,INV00170,P0066,14,1461.32,20458.48,0
L000711,INV00171,P0204,8,5307.64,42461.12,0
L000712,INV00171,P0396,43,5947.19,255729.17,5
L000713,INV00171,P0475,18,4687.53,84375.54,0
L000714,INV00171,P0319,49,2816.46,138006.54,0
L000715,INV00171,P0137,39,4190.23,163418.97,0
L000716,INV00172,P0181,37,12797.28,473499.36,10
L000717,INV00172,P0185,27,4636.88,125195.76,5
L000718,INV00172,P0359,27,242.61,6550.47,5
L000719,INV00172,P0004,24,3608.94,86614.56,5
L000720,INV00172,P0211,42,4001.04,168043.68,0
L000721,INV00173,P0369,21,7660.13,160862.73,0
L000722,INV00173,P0343,38,62.56,2377.28,0
L000723,INV00173,P0310,20,13475.67,269513.4,10
L000724,INV00173,P0490,7,1237.47,8662.29,0
L000725,INV00173,P0477,13,7407.54,96298.02,5
L000726,INV00173,P0016,30,8137.91,244137.3,5
L000727,INV00174,P0025,21,4154.93,87253.53,20
L000728,INV00174,P0213,28,5235.11,146583.08,5
L000729,INV00174,P0276,34,11617.55,394996.7,0
L000730,INV00174,P0444,39,2351.52,91709.28,0
L000731,INV00174,P0185,11,4636.88,51005.68,20
L000732,INV00174,P0368,45,1943.59,87461.55,5
L000733,INV00175,P0382,20,4908.24,98164.8,0
L000734,INV00175,P0044,41,4059.31,166431.71,5
L000735,INV00175,P0242,14,6382.64,89356.96,0
L000736,INV00175,P0292,8,3723.54,29788.32,5
L000737,INV00175,P0150,16,3998.73,63979.68,0
L000738,INV00175,P0444,10,2351.52,23515.2,0
L000739,INV00175,P0021,27,603.68,16299.36,5
L000740,INV00176,P0346,4,4556.92,18227.68,0
L000741,INV00176,P0030,45,8415.18,378683.1,15
L000742,INV00176,P0237,23,5392.31,124023.13,0
L000743,INV00176,P0485,8,9810.32,78482.56,0
L000744,INV00177,P0065,9,2465.06,22185.54,0
L000745,INV00177,P0378,47,13559.25,637284.75,5
L000746,INV00177,P0476,10,5218.02,52180.2,0
L000747,INV00178,P0296,36,2946.87,106087.32,5
L000748,INV00178,P0472,47,7893.52,370995.44,0
L000749,INV00178,P0006,28,6358.08,178026.24,5
L000750,INV00178,P0453,49,6292.82,308348.18,0
L000751,INV00178,P0386,43,1593.61,68525.23,20
L000752,INV00179,P0294,15,1630.43,24456.45,0
L000753,INV00179,P0434,1,264.69,264.69,0
L000754,INV00179,P0357,44,12018.53,528815.32,5
L000755,INV00179,P0077,48,4514.08,216675.84,0
L000756,INV00179,P0383,17,10422.17,177176.89,5
L000757,INV00179,P0459,20,1922.07,38441.4,0
L000758,INV00180,P0448,27,4603.61,124297.47,0
L000759,INV00180,P0218,28,6820.79,190982.12,0
L000760,INV00180,P0044,28,4059.31,113660.68,0
L000761,INV00180,P0313,34,4218.21,143419.14,0
L000762,INV00180,P0254,45,247.38,11132.1,0
L000763,INV00180,P0075,48,6473.48,310727.04,0
L000764,INV00180,P0075,9,6473.48,58261.32,5
L000765,INV00181,P0172,18,9344.96,168209.28,0
L000766,INV00181,P0389,23,1316.2,30272.6,0
L000767,INV00181,P0474,42,7432.74,312175.08,10
L000768,INV00181,P0019,47,4263.17,200368.99,10
L000769,INV00182,P0094,42,3319.25,139408.5,5
L000770,INV00182,P0341,15,2444.88,36673.2,10
L000771,INV00182,P0497,31,2825.75,87598.25,0
L000772,INV00182,P0350,27,4016.88,108455.76,0
L000773,INV00183,P0011,2,6187.33,12374.66,0
L000774,INV00184,P0186,21,9076.32,190602.72,0
L000775,INV00184,P0323,41,9084.52,372465.32,0
L000776,INV00184,P0461,18,414.46,7460.28,0
L000777,INV00185,P0368,18,1943.59,34984.62,0
L000778,INV00185,P0237,23,5392.31,124023.13,0
L000779,INV00185,P0378,21,13559.25,284744.25,0
L000780,INV00185,P0376,43,9946.66,427706.38,0
L000781,INV00185,P0009,4,1722.41,6889.64,10
L000782,INV00185,P0381,34,8147.47,277013.98,0
L000783,INV00186,P0008,49,1765.47,86508.03,0
L000784,INV00186,P0245,28,748.16,20948.48,0
L000785,INV00186,P0027,1,12036.56,12036.56,15
L000786,INV00186,P0357,38,12018.53,456704.14,0
L000787,INV00186,P0280,39,12578.63,490566.57,0
L000788,INV00186,P0094,47,3319.25,156004.75,0
L000789,INV00186,P0121,13,7086.34,92122.42,0
L000790,INV00187,P0064,37,1286.86,47613.82,5
L000791,INV00187,P0066,11,1461.32,16074.52,15
L000792,INV00187,P0458,3,2892.16,8676.48,10
L000793,INV00188,P0296,10,2946.87,29468.7,0
L000794,INV00189,P0221,37,3581.64,132520.68,0
L000795,INV00189,P0392,12,13236.74,158840.88,0
L000796,INV00189,P0010,15,5331.22,79968.3,5
L000797,INV00189,P0218,47,6820.79,320577.13,15
L000798,INV00189,P0252,39,2403.31,93729.09,5
L000799,INV00189,P0322,6,1534.12,9204.72,5
L000800,INV00189,P0330,36,4239.53,152623.08,0
L000801,INV00190,P0417,22,2823.08,62107.76,10
L000802,INV00190,P0339,6,896.88,5381.28,5
L000803,INV00190,P0333,26,1808.85,47030.1,0
L000804,INV00191,P0398,20,5275.56,105511.2,0
L000805,INV00191,P0003,26,6923.39,180008.14,0
L000806,INV00191,P0224,14,1839.33,25750.62,0
L000807,INV00191,P0385,26,3606.88,93778.88,0
L000808,INV00192,P0003,40,6923.39,276935.6,5
L000809,INV00192,P0307,43,9072.78,390129.54,0
L000810,INV00193,P0086,16,7761.17,124178.72,0
L000811,INV00193,P0497,46,2825.75,129984.5,0
L000812,INV00193,P0061,46,9709.1,446618.6,0
L000813,INV00193,P0137,17,4190.23,71233.91,0
L000814,INV00193,P0104,13,7067.74,91880.62,0
L000815,INV00193,P0006,21,6358.08,133519.68,10
L000816,INV00194,P0496,5,10086.17,50430.85,0
L000817,INV00194,P0197,24,4896.87,117524.88,5
L000818,INV00195,P0236,37,267.8,9908.6,10
L000819,INV00195,P0018,16,1270.54,20328.64,5
L000820,INV00195,P0485,9,9810.32,88292.88,0
L000821,INV00195,P0126,8,775.08,6200.64,0
L000822,INV00195,P0204,44,5307.64,233536.16,5
L000823,INV00195,P0245,16,748.16,11970.56,5
L000824,INV00195,P0320,14,7297.45,102164.3,0
L000825,INV00196,P0122,44,3862.06,169930.64,5
L000826,INV00196,P0358,12,3556.78,42681.36,0
L000827,INV00196,P0318,1,5123.08,5123.08,0
L000828,INV00197,P0331,11,1491.83,16410.13,10
L000829,INV00197,P0480,6,2249.08,13494.48,10
L000830,INV00198,P0120,19,2671.84,50764.96,5
L000831,INV00198,P0210,40,4353.9,174156.0,0
L000832,INV00198,P0124,36,6486.88,233527.68,0
L000833,INV00198,P0428,9,2526.93,22742.37,5
L000834,INV00198,P0109,28,3625.98,101527.44,0
L000835,INV00199,P0340,45,2018.89,90850.05,5
L000836,INV00200,P0261,35,12110.12,423854.2,15
L000837,INV00201,P0281,10,10996.15,109961.5,0
L000838,INV00201,P0135,42,1628.38,68391.96,5
L000839,INV00201,P0498,43,6454.03,277523.29,0
L000840,INV00201,P0142,18,2964.52,53361.36,0
L000841,INV00202,P0362,36,5656.4,203630.4,5
L000842,INV00202,P0349,10,10050.39,100503.9,15
L000843,INV00202,P0246,16,7910.32,126565.12,20
L000844,INV00202,P0157,18,4194.92,75508.56,5
L000845,INV00203,P0278,36,7791.22,280483.92,0
L000846,INV00203,P0321,16,8180.56,130888.96,0
L000847,INV00204,P0076,1,602.66,602.66,10
L000848,INV00204,P0361,28,6996.73,195908.44,5
L000849,INV00204,P0342,26,664.42,17274.92,0
L000850,INV00204,P0071,46,4129.77,189969.42,15
L000851,INV00204,P0422,21,4271.87,89709.27,0
L000852,INV00204,P0456,45,3082.41,138708.45,0
L000853,INV00204,P0485,37,9810.32,362981.84,0
L000854,INV00205,P0348,18,192.48,3464.64,10
L000855,INV00205,P0422,32,4271.87,136699.84,0
L000856,INV00205,P0461,23,414.46,9532.58,0
L000857,INV00206,P0127,22,3744.58,82380.76,15
L000858,INV00206,P0296,16,2946.87,47149.92,0
L000859,INV00206,P0031,39,4819.9,187976.1,0
L000860,INV00206,P0087,48,7564.08,363075.84,10
L000861,INV00206,P0334,18,4649.17,83685.06,10
L000862,INV00206,P0466,16,10788.39,172614.24,10
L000863,INV00207,P0462,12,7553.97,90647.64,5
L000864,INV00207,P0185,32,4636.88,148380.16,0
L000865,INV00207,P0250,16,586.54,9384.64,5
L000866,INV00207,P0480,23,2249.08,51728.84,15
L000867,INV00207,P0166,8,8122.74,64981.92,5
L000868,INV00207,P0249,34,7061.57,240093.38,0
L000869,INV00207,P0108,17,5814.68,98849.56,0
L000870,INV00208,P0441,27,6964.64,188045.28,0
L000871,INV00208,P0156,34,3700.33,125811.22,20
L000872,INV00208,P0041,48,221.71,10642.08,15
L000873,INV00208,P0108,33,5814.68,191884.44,0
L000874,INV00208,P0128,18,11789.05,212202.9,0
L000875,INV00209,P0078,17,1329.73,22605.41,0
L000876,INV00209,P0288,24,10051.22,241229.28,5
L000877,INV00209,P0404,15,1835.26,27528.9,0
L000878,INV00209,P0068,34,765.53,26028.02,5
L000879,INV00209,P0386,47,1593.61,74899.67,15
L000880,INV00210,P0378,10,13559.25,135592.5,10
L000881,INV00210,P0421,41,7796.26,319646.66,0
L000882,INV00210,P0493,18,10987.62,197777.16,5
L000883,INV00211,P0430,5,401.43,2007.15,0
L000884,INV00211,P0202,43,3988.9,171522.7,10
L000885,INV00211,P0015,39,2756.52,107504.28,10
L000886,INV00211,P0199,20,4479.11,89582.2,0
L000887,INV00211,P0162,22,7019.98,154439.56,20
L000888,INV00212,P0147,48,11763.36,564641.28,0
L000889,INV00213,P0042,47,1771.26,83249.22,10
L000890,INV00214,P0189,40,3358.14,134325.6,5
L000891,INV00214,P0352,36,11327.53,407791.08,0
L000892,INV00214,P0496,14,10086.17,141206.38,10
L000893,INV00214,P0083,31,5741.71,177993.01,0
L000894,INV00214,P0102,17,677.53,11518.01,0
L000895,INV00215,P0267,31,6647.69,206078.39,0
L000896,INV00215,P0246,38,7910.32,300592.16,0
L000897,INV00216,P0400,41,9542.18,391229.38,0
L000898,INV00216,P0204,27,5307.64,143306.28,0
L000899,INV00216,P0480,49,2249.08,110204.92,20
L000900,INV00217,P0286,45,3324.76,149614.2,0
L000901,INV00217,P0189,17,3358.14,57088.38,0
L000902,INV00217,P0067,46,6535.61,300638.06,5
L000903,INV00217,P0328,43,420.86,18096.98,5
L000904,INV00218,P0133,37,2492.63,92227.31,5
L000905,INV00218,P0164,34,8690.47,295475.98,0
L000906,INV00218,P0126,48,775.08,37203.84,10
L000907,INV00219,P0207,45,4205.26,189236.7,5
L000908,INV00219,P0214,20,7605.68,152113.6,10
L000909,INV00219,P0066,35,1461.32,51146.2,15
L000910,INV00220,P0231,36,2447.59,88113.24,5
L000911,INV00220,P0263,3,3520.33,10560.99,0
L000912,INV00220,P0258,42,7570.46,317959.32,0
L000913,INV00220,P0316,15,7840.59,117608.85,10
L000914,INV00220,P0095,14,442.49,6194.86,0
L000915,INV00220,P0390,14,7391.16,103476.24,5
L000916,INV00220,P0276,17,11617.55,197498.35,5
L000917,INV00221,P0097,10,6457.88,64578.8,0
L000918,INV00221,P0497,49,2825.75,138461.75,0
L000919,INV00221,P0210,23,4353.9,100139.7,5
L000920,INV00221,P0397,23,3247.0,74681.0,0
L000921,INV00222,P0429,19,5273.94,100204.86,0
L000922,INV00223,P0443,32,1248.86,39963.52,20
L000923,INV00223,P0476,27,5218.02,140886.54,20
L000924,INV00223,P0464,39,5391.95,210286.05,5
L000925,INV00223,P0363,47,8105.93,380978.71,10
L000926,INV00223,P0184,2,6427.09,12854.18,10
L000927,INV00223,P0230,41,4008.85,164362.85,5
L000928,INV00224,P0441,30,6964.64,208939.2,10
L000929,INV00224,P0046,31,4051.5,125596.5,5
L000930,INV00224,P0474,13,7432.74,96625.62,0
L000931,INV00224,P0183,5,8735.68,43678.4,0
L000932,INV00225,P0018,39,1270.54,49551.06,0
L000933,INV00225,P0294,48,1630.43,78260.64,0
L000934,INV00225,P0072,28,7153.07,200285.96,0
L000935,INV00225,P0252,16,2403.31,38452.96,0
L000936,INV00225,P0201,35,567.85,19874.75,5
L000937,INV00226,P0385,2,3606.88,7213.76,0
L000938,INV00226,P0214,25,7605.68,190142.0,5
L000939,INV00226,P0243,9,149.45,1345.05,5
L000940,INV00226,P0198,30,3752.72,112581.6,0
L000941,INV00226,P0437,15,2300.23,34503.45,10
L000942,INV00226,P0378,11,13559.25,149151.75,5
L000943,INV00226,P0168,2,2379.44,4758.88,5
L000944,INV00227,P0036,31,1548.26,47996.06,0
L000945,INV00227,P0013,18,12368.81,222638.58,0
L000946,INV00227,P0065,36,2465.06,88742.16,5
L000947,INV00227,P0500,48,1922.81,92294.88,0
L000948,INV00227,P0244,21,6447.63,135400.23,5
L000949,INV00227,P0023,43,6905.11,296919.73,0
L000950,INV00227,P0372,42,8144.87,342084.54,0
L000951,INV00228,P0303,8,10394.64,83157.12,15
L000952,INV00228,P0222,13,9955.55,129422.15,20
L000953,INV00228,P0157,38,4194.92,159406.96,5
L000954,INV00228,P0340,33,2018.89,66623.37,10
L000955,INV00228,P0079,23,7337.1,168753.3,0
L000956,INV00228,P0357,29,12018.53,348537.37,0
L000957,INV00229,P0321,44,8180.56,359944.64,0
L000958,INV00229,P0213,37,5235.11,193699.07,5
L000959,INV00229,P0175,35,9106.75,318736.25,10
L000960,INV00229,P0301,44,7290.98,320803.12,10
L000961,INV00229,P0146,1,5960.88,5960.88,0
L000962,INV00230,P0409,31,707.44,21930.64,0
L000963,INV00230,P0202,37,3988.9,147589.3,0
L000964,INV00230,P0297,2,9832.1,19664.2,5
L000965,INV00230,P0481,24,7279.24,174701.76,0
L000966,INV00230,P0362,34,5656.4,192317.6,15
L000967,INV00230,P0386,30,1593.61,47808.3,5
L000968,INV00231,P0045,1,1084.29,1084.29,15
L000969,INV00232,P0094,28,3319.25,92939.0,5
L000970,INV00232,P0339,5,896.88,4484.4,10
L000971,INV00232,P0361,27,6996.73,188911.71,0
L000972,INV00232,P0475,49,4687.53,229688.97,10
L000973,INV00232,P0001,28,1401.7,39247.6,5
L000974,INV00232,P0058,15,3583.99,53759.85,0
L000975,INV00233,P0023,30,6905.11,207153.3,5
L000976,INV00233,P0087,11,7564.08,83204.88,5
L000977,INV00233,P0267,13,6647.69,86419.97,5
L000978,INV00233,P0450,35,5978.01,209230.35,10
L000979,INV00233,P0401,28,3654.45,102324.6,0
L000980,INV00233,P0102,7,677.53,4742.71,10
L000981,INV00234,P0297,18,9832.1,176977.8,0
L000982,INV00234,P0351,13,726.5,9444.5,0
L000983,INV00234,P0396,18,5947.19,107049.42,0
L000984,INV00234,P0213,48,5235.11,251285.28,0
L000985,INV00234,P0440,40,876.53,35061.2,5
L000986,INV00234,P0226,8,12428.12,99424.96,0
L000987,INV00235,P0336,49,4371.61,214208.89,10
L000988,INV00235,P0444,39,2351.52,91709.28,0
L000989,INV00235,P0193,32,10569.17,338213.44,0
L000990,INV00235,P0244,21,6447.63,135400.23,0
L000991,INV00235,P0316,13,7840.59,101927.67,0
L000992,INV00235,P0386,19,1593.61,30278.59,0
L000993,INV00236,P0422,30,4271.87,128156.1,20
L000994,INV00236,P0057,36,7128.97,256642.92,15
