invoice_id,customer_id,invoice_date,due_date,subtotal,tax_amount,discount,total_amount,status,sales_rep,region,year,month,quarter,is_overdue,company_name,segment,country,city
INV00174,C0895,2022-09-26,2022-10-26,859009.82,68720.79,89737.04,837993.57,Paid,REP22,South,2022,9,3,0,Company_895,Enterprise,Canada,Los Angeles
INV00175,C0703,2024-04-25,2024-05-25,487536.03,39002.88,24989.53,501549.38,Paid,REP21,West,2024,4,2,0,Company_703,SMB,USA,Houston
INV00176,C0961,2022-05-12,2022-06-11,599416.47,47953.32,15168.38,632201.41,Paid,REP11,International,2022,5,2,0,Company_961,Government,USA,Phoenix
INV00177,C0720,2022-09-20,2022-10-20,711650.49,56932.04,80378.96,688203.57,Paid,REP15,North,2022,9,3,0,Company_720,SMB,France,Dallas
INV00178,C0750,2022-01-16,2022-02-15,1031982.41,82558.59,33240.43,1081300.57,Paid,REP18,West,2022,1,1,0,Company_750,Startup,USA,Philadelphia
INV00179,C0209,2022-06-14,2022-07-14,985830.59,78866.45,106517.45,958179.59,Paid,REP20,South,2022,6,2,0,Company_209,Government,UK,London
INV00180,C0781,2023-07-13,2023-08-12,952479.87,76198.39,86084.07,942594.19,Paid,REP19,West,2023,7,3,0,Company_781,SMB,USA,Philadelphia
INV00181,C0480,2023-01-10,2023-02-09,711025.95,56882.08,36043.21,731864.82,Paid,REP02,International,2023,1,1,0,Company_480,Non-profit,France,Los Angeles
INV00182,C0093,2023-03-02,2023-04-01,372135.71,29770.86,34655.1,367251.47,Overdue,REP08,North,2023,3,1,1,Company_93,Startup,Canada,Philadelphia
INV00183,C0699,2022-04-24,2022-05-24,12374.66,989.97,1275.9,12088.73,Paid,REP10,South,2022,4,2,0,Company_699,SMB,USA,Los Angeles
INV00184,C0943,2024-10-30,2024-11-29,570528.32,45642.27,5862.42,610308.17,Paid,REP04,International,2024,10,4,0,Company_943,Startup,Canada,Paris
INV00185,C0074,2023-08-01,2023-08-31,1155362.0,92428.96,62093.1,1185697.86,Pending,REP04,East,2023,8,3,1,Company_74,SMB,USA,London
INV00186,C0564,2023-09-26,2023-10-26,1314890.95,105191.28,110971.73,1309110.5,Pending,REP16,North,2023,9,3,1,Company_564,Government,USA,Houston
INV00187,C0379,2022-06-22,2022-07-22,72364.82,5789.19,9967.44,68186.57,Paid,REP08,South,2022,6,2,0,Company_379,SMB,UK,London
INV00188,C0931,2022-10-07,2022-11-06,29468.7,2357.5,2244.85,29581.35,Paid,REP23,East,2022,10,4,0,Company_931,SMB,USA,New York
INV00189,C0369,2022-01-29,2022-02-28,947463.88,75797.11,5578.63,1017682.36,Paid,REP14,South,2022,1,1,0,Company_369,Government,USA,Berlin
INV00190,C0941,2022-02-13,2022-03-15,114519.14,9161.53,7300.51,116380.16,Paid,REP12,East,2022,2,1,0,Company_941,SMB,Canada,New York
INV00191,C0071,2022-12-03,2023-01-02,405048.84,32403.91,6646.85,430805.9,Paid,REP15,South,2022,12,4,0,Company_71,Enterprise,USA,Houston
INV00192,C0334,2023-12-26,2024-01-25,667065.14,53365.21,20688.41,699741.94,Paid,REP20,West,2023,12,4,0,Company_334,Non-profit,USA,Berlin
INV00193,C0376,2024-10-17,2024-11-16,997416.03,79793.28,11008.67,1066200.64,Paid,REP12,International,2024,10,4,0,Company_376,Startup,Germany,Phoenix
INV00194,C0285,2022-11-26,2022-12-26,167955.73,13436.46,14493.23,166898.96,Paid,REP04,West,2022,11,4,0,Company_285,Enterprise,USA,Dallas
INV00195,C0075,2022-01-03,2022-02-02,472401.78,37792.14,2553.62,507640.3,Overdue,REP05,South,2022,1,1,1,Company_75,Non-profit,Germany,New York
INV00196,C0900,2023-10-04,2023-11-03,217735.08,17418.81,20903.56,214250.33,Overdue,REP23,North,2023,10,4,1,Company_900,Startup,USA,Los Angeles
INV00197,C0652,2023-02-03,2023-03-05,29904.61,2392.37,1198.0,31098.98,Paid,REP17,East,2023,2,1,0,Company_652,SMB,France,Berlin
INV00198,C0290,2024-04-04,2024-05-04,582718.45,46617.48,57590.06,571745.87,Paid,REP08,North,2024,4,2,0,Company_290,Government,UK,Berlin
INV00199,C0273,2024-10-13,2024-11-12,90850.05,7268.0,519.46,97598.59,Paid,REP20,West,2024,10,4,0,Company_273,Enterprise,USA,Phoenix
INV00200,C0001,2024-10-16,2024-11-15,423854.2,33908.34,49901.39,407861.15,Paid,REP04,South,2024,10,4,0,Company_1,Government,USA,Houston
INV00201,C0462,2022-08-05,2022-09-04,509238.11,40739.05,59374.78,490602.38,Cancelled,REP23,West,2022,8,3,0,Company_462,SMB,USA,London
INV00202,C0665,2022-03-31,2022-04-30,506207.98,40496.64,30221.11,516483.51,Paid,REP02,West,2022,3,1,0,Company_665,Startup,France,Phoenix
INV00203,C0705,2023-06-01,2023-07-01,411372.88,32909.83,45026.8,399255.91,Pending,REP19,South,2023,6,2,1,Company_705,Enterprise,UK,Dallas
INV00204,C0174,2023-05-16,2023-06-15,995155.0,79612.4,83529.56,991237.84,Paid,REP07,North,2023,5,2,0,Company_174,Government,USA,New York
INV00205,C0037,2023-02-01,2023-03-03,149697.06,11975.76,8358.6,153314.22,Pending,REP02,North,2023,2,1,1,Company_37,Startup,UK,Phoenix
INV00206,C0104,2022-02-03,2022-03-05,936881.92,74950.55,136164.95,875667.52,Paid,REP09,International,2022,2,1,0,Company_104,SMB,Canada,Los Angeles
INV00207,C0509,2024-10-29,2024-11-28,704066.14,56325.29,95860.22,664531.21,Paid,REP13,International,2024,10,4,0,Company_509,Non-profit,USA,Philadelphia
INV00208,C0113,2024-05-14,2024-06-13,728585.92,58286.87,33169.98,753702.81,Paid,REP25,International,2024,5,2,0,Company_113,Non-profit,USA,Dallas
INV00209,C0080,2024-11-28,2024-12-28,392291.28,31383.3,31202.65,392471.93,Paid,REP10,West,2024,11,4,0,Company_80,Government,USA,London
INV00210,C0376,2023-12-25,2024-01-24,653016.32,52241.31,47435.06,657822.57,Paid,REP06,West,2023,12,4,0,Company_376,Startup,Germany,Phoenix
INV00211,C0924,2024-08-19,2024-09-18,525055.89,42004.47,49952.71,517107.65,Paid,REP20,West,2024,8,3,0,Company_924,Non-profit,USA,Paris
INV00212,C0694,2024-07-23,2024-08-22,564641.28,45171.3,40587.79,569224.79,Paid,REP14,North,2024,7,3,0,Company_694,Enterprise,USA,Chicago
INV00213,C0419,2022-12-16,2023-01-15,83249.22,6659.94,1556.11,88353.05,Overdue,REP24,North,2022,12,4,1,Company_419,Non-profit,France,Philadelphia
INV00214,C0818,2024-04-04,2024-05-04,872834.08,69826.73,7066.0,935594.81,Pending,REP22,West,2024,4,2,1,Company_818,Enterprise,UK,New York
INV00215,C0465,2024-08-12,2024-09-11,506670.55,40533.64,73420.83,473783.36,Paid,REP08,West,2024,8,3,0,Company_465,SMB,USA,Berlin
INV00216,C0328,2022-10-17,2022-11-16,644740.58,51579.25,59600.19,636719.64,Overdue,REP19,East,2022,10,4,1,Company_328,Non-profit,Germany,Dallas
INV00217,C0581,2023-09-01,2023-10-01,525437.62,42035.01,18295.78,549176.85,Paid,REP19,West,2023,9,3,0,Company_581,Government,USA,Philadelphia
INV00218,C0633,2023-04-13,2023-05-13,424907.13,33992.57,58302.82,400596.88,Paid,REP18,West,2023,4,2,0,Company_633,Government,USA,Philadelphia
INV00219,C0183,2022-03-13,2022-04-12,392496.5,31399.72,55126.69,368769.53,Pending,REP22,West,2022,3,1,1,Company_183,Enterprise,USA,Houston
INV00220,C0854,2024-01-25,2024-02-24,841411.85,67312.95,39439.71,869285.09,Paid,REP12,North,2024,1,1,0,Company_854,SMB,USA,Philadelphia
INV00221,C0283,2024-05-27,2024-06-26,377861.25,30228.9,39847.27,368242.88,Paid,REP20,North,2024,5,2,0,Company_283,Enterprise,Canada,Phoenix
INV00222,C0675,2023-07-12,2023-08-11,100204.86,8016.39,364.35,107856.9,Paid,REP02,North,2023,7,3,0,Company_675,Enterprise,USA,Berlin
INV00223,C0018,2024-02-07,2024-03-08,949331.85,75946.55,141474.4,883804.0,Paid,REP09,West,2024,2,1,0,Company_18,Non-profit,France,Phoenix
INV00224,C0041,2024-09-30,2024-10-30,474839.72,37987.18,44510.7,468316.2,Pending,REP18,East,2024,9,3,1,Company_41,Government,USA,Houston
INV00225,C0120,2023-12-09,2024-01-08,386425.37,30914.03,35712.13,381627.27,Paid,REP16,East,2023,12,4,0,Company_120,SMB,USA,Phoenix
INV00226,C0760,2024-12-11,2025-01-10,499696.49,39975.72,35266.13,504406.08,Paid,REP07,West,2024,12,4,0,Company_760,SMB,France,Philadelphia
INV00227,C0803,2024-03-29,2024-04-28,1226076.18,98086.09,176918.68,1147243.59,Pending,REP16,International,2024,3,1,1,Company_803,Government,UK,Dallas
INV00228,C0981,2023-07-15,2023-08-14,955900.27,76472.02,2646.37,1029725.92,Paid,REP09,North,2023,7,3,0,Company_981,Startup,USA,New York
INV00229,C0251,2024-08-03,2024-09-02,1199143.96,95931.52,65645.43,1229430.05,Paid,REP12,East,2024,8,3,0,Company_251,Enterprise,UK,Berlin
INV00230,C0548,2023-10-21,2023-11-20,604011.8,48320.94,79130.15,573202.59,Paid,REP04,International,2023,10,4,0,Company_548,SMB,USA,Chicago
INV00231,C0839,2022-01-16,2022-02-15,1084.29,86.74,14.38,1156.65,Cancelled,REP05,North,2022,1,1,0,Company_839,Startup,USA,Paris
INV00232,C0474,2023-01-31,2023-03-02,609031.53,48722.52,68408.93,589345.12,Paid,REP01,North,2023,1,1,0,Company_474,Non-profit,USA,Chicago
INV00233,C0328,2024-04-16,2024-05-16,693075.81,55446.06,83801.41,664720.46,Paid,REP06,South,2024,4,2,0,Company_328,Non-profit,Germany,Dallas
INV00234,C0834,2022-11-13,2022-12-13,679243.16,54339.45,71890.67,661691.94,Paid,REP22,International,2022,11,4,0,Company_834,Enterprise,USA,New York
INV00235,C0049,2023-04-07,2023-05-07,911738.1,72939.05,107544.17,877132.98,Paid,REP06,West,2023,4,2,0,Company_49,SMB,Canada,New York
INV00236,C0596,2023-11-01,2023-12-01,729905.82,58392.47,89900.0,698398.29,Paid,REP03,International,2023,11,4,0,Company_596,Non-profit,USA,Berlin
INV00237,C0102,2024-06-04,2024-07-04,217590.96,17407.28,1879.07,233119.17,Pending,REP01,North,2024,6,2,1,Company_102,Enterprise,France,Paris
INV00238,C0078,2024-11-27,2024-12-27,221096.8,17687.74,12105.89,226678.65,Overdue,REP09,West,2024,11,4,1,Company_78,Government,USA,Dallas
INV00239,C0899,2024-03-21,2024-04-20,1203354.63,96268.37,159993.77,1139629.23,Paid,REP18,International,2024,3,1,0,Company_899,Enterprise,Germany,Philadelphia
INV00240,C0584,2024-10-08,2024-11-07,172541.11,13803.29,7422.61,178921.79,Cancelled,REP25,East,2024,10,4,0,Company_584,Enterprise,UK,Los Angeles
INV00241,C0955,2024-07-18,2024-08-17,772987.55,61839.0,91042.81,743783.74,Paid,REP20,West,2024,7,3,0,Company_955,Enterprise,Germany,Berlin
INV00242,C0280,2024-11-25,2024-12-25,1005027.01,80402.16,112572.04,972857.13,Pending,REP04,International,2024,11,4,1,Company_280,Startup,USA,London
INV00243,C0068,2022-05-03,2022-06-02,676697.53,54135.8,63281.86,667551.47,Paid,REP24,East,2022,5,2,0,Company_68,SMB,USA,Houston
INV00244,C0967,2024-07-11,2024-08-10,122904.64,9832.37,18320.9,114416.11,Pending,REP23,East,2024,7,3,1,Company_967,Enterprise,USA,Dallas
INV00245,C0109,2024-09-20,2024-10-20,536319.1,42905.53,35078.61,544146.02,Paid,REP14,North,2024,9,3,0,Company_109,Startup,UK,Dallas
INV00246,C0339,2023-05-25,2023-06-24,457207.08,36576.57,17305.33,476478.32,Paid,REP05,North,2023,5,2,0,Company_339,Non-profit,France,Dallas
INV00247,C0875,2022-07-05,2022-08-04,329892.78,26391.42,39424.27,316859.93,Paid,REP03,East,2022,7,3,0,Company_875,Enterprise,USA,New York
INV00248,C0847,2022-09-13,2022-10-13,115735.38,9258.83,1144.55,123849.66,Paid,REP15,West,2022,9,3,0,Company_847,Government,USA,Berlin
INV00249,C0329,2023-12-29,2024-01-28,420069.71,33605.58,46614.91,407060.38,Pending,REP08,East,2023,12,4,1,Company_329,SMB,USA,Dallas
INV00250,C0550,2022-03-26,2022-04-25,1106075.52,88486.04,14984.87,1179576.69,Paid,REP05,West,2022,3,1,0,Company_550,SMB,Canada,Paris
INV00251,C0166,2023-04-13,2023-05-13,10820.64,865.65,1011.4,10674.89,Paid,REP19,International,2023,4,2,0,Company_166,SMB,UK,London
INV00252,C0823,2023-01-01,2023-01-31,773167.75,61853.42,13668.85,821352.32,Cancelled,REP06,International,2023,1,1,0,Company_823,SMB,USA,Los Angeles
INV00253,C0041,2024-06-23,2024-07-23,333725.02,26698.0,13593.19,346829.83,Paid,REP14,West,2024,6,2,0,Company_41,Government,USA,Houston
INV00254,C0048,2022-07-17,2022-08-16,690782.84,55262.63,23308.74,722736.73,Overdue,REP06,West,2022,7,3,1,Company_48,Non-profit,USA,Los Angeles
INV00255,C0179,2022-12-23,2023-01-22,341276.48,27302.12,24260.65,344317.95,Paid,REP18,North,2022,12,4,0,Company_179,Non-profit,UK,Dallas
INV00256,C0894,2023-12-06,2024-01-05,649596.16,51967.69,37957.45,663606.4,Paid,REP24,West,2023,12,4,0,Company_894,Government,USA,Phoenix
INV00257,C0548,2023-01-07,2023-02-06,148001.43,11840.11,20041.82,139799.72,Cancelled,REP17,West,2023,1,1,0,Company_548,SMB,USA,Chicago
INV00258,C0722,2023-03-07,2023-04-06,895726.27,71658.1,63187.46,904196.91,Paid,REP05,East,2023,3,1,0,Company_722,Startup,France,Los Angeles
INV00259,C0930,2024-01-21,2024-02-20,130252.21,10420.18,3532.8,137139.59,Paid,REP24,South,2024,1,1,0,Company_930,Non-profit,Canada,London
INV00260,C0381,2024-10-02,2024-11-01,144933.26,11594.66,9189.21,147338.71,Paid,REP10,North,2024,10,4,0,Company_381,SMB,USA,Los Angeles
INV00261,C0598,2022-01-23,2022-02-22,701247.16,56099.77,31329.69,726017.24,Paid,REP17,International,2022,1,1,0,Company_598,Non-profit,Canada,Philadelphia
INV00262,C0658,2022-09-13,2022-10-13,629320.44,50345.64,12554.81,667111.27,Paid,REP03,North,2022,9,3,0,Company_658,SMB,UK,Chicago
INV00263,C0017,2024-04-09,2024-05-09,1163559.79,93084.78,100964.82,1155679.75,Paid,REP18,South,2024,4,2,0,Company_17,Government,USA,New York
INV00264,C0193,2023-09-10,2023-10-10,337333.82,26986.71,7353.02,356967.51,Pending,REP25,East,2023,9,3,1,Company_193,Government,USA,Houston
INV00265,C0781,2024-06-14,2024-07-14,667703.83,53416.31,45224.89,675895.25,Paid,REP12,West,2024,6,2,0,Company_781,SMB,USA,Philadelphia
INV00266,C0359,2022-06-18,2022-07-18,224551.95,17964.16,31477.82,211038.29,Cancelled,REP13,North,2022,6,2,0,Company_359,Enterprise,USA,New York
INV00267,C0659,2023-12-06,2024-01-05,332287.73,26583.02,37328.42,321542.33,Pending,REP10,South,2023,12,4,1,Company_659,Enterprise,USA,Paris
INV00268,C0064,2023-02-17,2023-03-19,242614.81,19409.18,31398.79,230625.2,Paid,REP09,International,2023,2,1,0,Company_64,SMB,USA,Phoenix
INV00269,C0576,2024-04-16,2024-05-16,1230553.76,98444.3,75828.43,1253169.63,Paid,REP11,South,2024,4,2,0,Company_576,Non-profit,France,Houston
INV00270,C0495,2023-11-10,2023-12-10,1265271.0,101221.68,126489.81,1240002.87,Paid,REP19,West,2023,11,4,0,Company_495,Non-profit,USA,Paris
INV00271,C0532,2022-05-02,2022-06-01,140380.76,11230.46,539.74,151071.48,Overdue,REP09,International,2022,5,2,1,Company_532,SMB,USA,Dallas
INV00272,C0787,2023-02-03,2023-03-05,953511.88,76280.95,5495.9,1024296.93,Paid,REP17,East,2023,2,1,0,Company_787,SMB,USA,Chicago
INV00273,C0709,2022-08-02,2022-09-01,273884.65,21910.77,11795.22,284000.2,Paid,REP22,West,2022,8,3,0,Company_709,Enterprise,France,Paris
INV00274,C0079,2023-11-05,2023-12-05,132691.0,10615.28,8607.28,134699.0,Pending,REP18,East,2023,11,4,1,Company_79,Government,UK,Chicago
INV00275,C0402,2023-03-05,2023-04-04,523862.36,41908.99,34248.05,531523.3,Paid,REP06,West,2023,3,1,0,Company_402,Non-profit,USA,Phoenix
INV00276,C0472,2022-06-21,2022-07-21,587229.5,46978.36,13466.97,620740.89,Paid,REP18,East,2022,6,2,0,Company_472,Non-profit,USA,Paris
INV00277,C0071,2022-03-20,2022-04-19,45993.79,3679.5,3413.36,46259.93,Paid,REP09,West,2022,3,1,0,Company_71,Enterprise,USA,Houston
INV00278,C0855,2022-12-26,2023-01-25,613863.91,49109.11,66002.44,596970.58,Paid,REP18,West,2022,12,4,0,Company_855,Government,USA,Chicago
INV00279,C0333,2023-10-22,2023-11-21,22197.0,1775.76,2680.33,21292.43,Paid,REP04,International,2023,10,4,0,Company_333,Enterprise,USA,Philadelphia
INV00280,C0468,2022-02-24,2022-03-26,257240.39,20579.23,995.8,276823.82,Paid,REP10,International,2022,2,1,0,Company_468,Startup,USA,Houston
INV00281,C0366,2023-08-22,2023-09-21,289656.22,23172.5,42652.65,270176.07,Paid,REP25,West,2023,8,3,0,Company_366,Non-profit,Germany,Berlin
INV00282,C0092,2022-11-27,2022-12-27,132789.9,10623.19,10430.76,132982.33,Paid,REP11,South,2022,11,4,0,Company_92,Enterprise,USA,Los Angeles
INV00283,C0690,2023-11-26,2023-12-26,754081.18,60326.49,35852.45,778555.22,Pending,REP04,North,2023,11,4,1,Company_690,Startup,USA,Houston
INV00284,C0789,2024-04-11,2024-05-11,870862.6,69669.01,22853.09,917678.52,Paid,REP07,East,2024,4,2,0,Company_789,Enterprise,France,Houston
INV00285,C0783,2023-11-08,2023-12-08,175984.87,14078.79,3711.12,186352.54,Overdue,REP03,South,2023,11,4,1,Company_783,Enterprise,USA,Phoenix
INV00286,C0153,2023-09-11,2023-10-11,510399.91,40831.99,53805.05,497426.85,Paid,REP20,North,2023,9,3,0,Company_153,Enterprise,USA,Dallas
INV00287,C0252,2022-02-22,2022-03-24,39090.18,3127.21,2868.97,39348.42,Paid,REP19,International,2022,2,1,0,Company_252,Government,USA,Paris
INV00288,C0794,2023-11-15,2023-12-15,725838.26,58067.06,100635.63,683269.69,Pending,REP02,North,2023,11,4,1,Company_794,SMB,UK,Berlin
INV00289,C0889,2024-05-25,2024-06-24,985287.97,78823.04,55020.4,1009090.61,Paid,REP07,North,2024,5,2,0,Company_889,SMB,Germany,Los Angeles
INV00290,C0348,2022-05-05,2022-06-04,752513.85,60201.11,46078.89,766636.07,Paid,REP13,East,2022,5,2,0,Company_348,Enterprise,UK,New York
INV00291,C0959,2023-11-17,2023-12-17,252715.26,20217.22,17825.33,255107.15,Pending,REP19,West,2023,11,4,1,Company_959,Startup,USA,New York
INV00292,C0023,2022-04-14,2022-05-14,76913.34,6153.07,461.63,82604.78,Paid,REP03,East,2022,4,2,0,Company_23,Government,UK,Dallas
INV00293,C0984,2022-01-08,2022-02-07,762216.25,60977.3,74976.62,748216.93,Paid,REP10,North,2022,1,1,0,Company_984,SMB,USA,New York
INV00294,C0996,2024-08-20,2024-09-19,983642.97,78691.44,94665.41,967669.0,Paid,REP12,South,2024,8,3,0,Company_996,SMB,USA,Phoenix
INV00295,C0590,2023-01-25,2023-02-24,22590.28,1807.22,1097.81,23299.69,Paid,REP06,West,2023,1,1,0,Company_590,Enterprise,USA,Los Angeles
INV00296,C0405,2022-09-15,2022-10-15,150503.06,12040.24,21265.51,141277.79,Paid,REP14,International,2022,9,3,0,Company_405,Government,USA,New York
INV00297,C0055,2022-11-01,2022-12-01,508948.13,40715.85,12369.15,537294.83,Pending,REP15,South,2022,11,4,1,Company_55,Startup,USA,Houston
INV00298,C0787,2022-07-26,2022-08-25,199957.77,15996.62,1850.02,214104.37,Paid,REP16,South,2022,7,3,0,Company_787,SMB,USA,Chicago
INV00299,C0271,2022-12-10,2023-01-09,496197.59,39695.81,21093.19,514800.21,Paid,REP12,West,2022,12,4,0,Company_271,Startup,Germany,Los Angeles
INV00300,C0421,2024-06-22,2024-07-22,31308.12,2504.65,3472.9,30339.87,Pending,REP24,South,2024,6,2,1,Company_421,SMB,USA,Berlin
INV00301,C0340,2023-02-16,2023-03-18,1273867.26,101909.38,126328.89,1249447.75,Paid,REP23,International,2023,2,1,0,Company_340,Government,UK,Chicago
INV00302,C0923,2022-04-23,2022-05-23,42956.55,3436.52,6004.2,40388.87,Paid,REP18,South,2022,4,2,0,Company_923,Non-profit,USA,Houston
INV00303,C0602,2022-12-09,2023-01-08,758275.71,60662.06,52480.4,766457.37,Paid,REP22,South,2022,12,4,0,Company_602,Government,France,New York
INV00304,C0640,2023-04-28,2023-05-28,889265.28,71141.22,120283.13,840123.37,Paid,REP21,North,2023,4,2,0,Company_640,Non-profit,USA,London
INV00305,C0217,2024-07-16,2024-08-15,343853.06,27508.24,46157.66,325203.64,Paid,REP14,International,2024,7,3,0,Company_217,Government,Canada,Phoenix
INV00306,C0438,2022-02-08,2022-03-10,803953.12,64316.25,5715.94,862553.43,Paid,REP19,International,2022,2,1,0,Company_438,Startup,UK,Los Angeles
INV00307,C0213,2024-12-25,2025-01-24,423834.19,33906.74,41014.68,416726.25,Paid,REP25,South,2024,12,4,0,Company_213,Startup,UK,Dallas
INV00308,C0561,2024-09-14,2024-10-14,653892.55,52311.4,4580.3,701623.65,Overdue,REP02,East,2024,9,3,1,Company_561,Enterprise,France,Phoenix
INV00309,C0951,2022-02-28,2022-03-30,485051.19,38804.1,24725.03,499130.26,Paid,REP08,South,2022,2,1,0,Company_951,Government,Canada,Berlin
INV00310,C0827,2022-01-18,2022-02-17,381600.95,30528.08,34208.37,377920.66,Pending,REP23,East,2022,1,1,1,Company_827,SMB,UK,London
INV00311,C0927,2022-04-13,2022-05-13,1250717.49,100057.4,81462.72,1269312.17,Paid,REP20,North,2022,4,2,0,Company_927,SMB,USA,Paris
INV00312,C0654,2022-02-15,2022-03-17,109094.52,8727.56,11268.85,106553.23,Paid,REP24,International,2022,2,1,0,Company_654,Non-profit,USA,Los Angeles
INV00313,C0228,2024-02-05,2024-03-06,625200.27,50016.02,78734.6,596481.69,Paid,REP05,North,2024,2,1,0,Company_228,SMB,France,London
INV00314,C0903,2024-09-06,2024-10-06,228532.26,18282.58,14257.55,232557.29,Paid,REP07,North,2024,9,3,0,Company_903,Non-profit,UK,Dallas
INV00315,C0363,2022-09-16,2022-10-16,748380.14,59870.41,37300.66,770949.89,Overdue,REP22,East,2022,9,3,1,Company_363,Government,USA,Houston
INV00316,C0389,2024-11-23,2024-12-23,790858.72,63268.7,55732.83,798394.59,Paid,REP01,West,2024,11,4,0,Company_389,Enterprise,France,Phoenix
INV00317,C0167,2022-10-11,2022-11-10,53364.51,4269.16,7455.64,50178.03,Paid,REP13,South,2022,10,4,0,Company_167,Government,USA,New York
INV00318,C0080,2023-10-08,2023-11-07,136119.66,10889.57,15998.61,131010.62,Paid,REP17,West,2023,10,4,0,Company_80,Government,USA,London
INV00319,C0220,2022-01-15,2022-02-14,306781.82,24542.55,15997.22,315327.15,Cancelled,REP19,North,2022,1,1,0,Company_220,Enterprise,USA,Philadelphia
INV00320,C0402,2022-10-05,2022-11-04,680345.14,54427.61,360.92,734411.83,Overdue,REP23,East,2022,10,4,1,Company_402,Non-profit,USA,Phoenix
INV00321,C0925,2023-01-15,2023-02-14,333381.4,26670.51,10813.2,349238.71,Paid,REP01,South,2023,1,1,0,Company_925,Startup,USA,Berlin
INV00322,C0378,2023-03-22,2023-04-21,353252.39,28260.19,18551.3,362961.28,Paid,REP10,West,2023,3,1,0,Company_378,SMB,USA,Dallas
INV00323,C0620,2024-01-24,2024-02-23,907333.07,72586.65,92429.41,887490.31,Paid,REP15,International,2024,1,1,0,Company_620,Government,Germany,Dallas
INV00324,C0178,2023-10-01,2023-10-31,1001422.16,80113.77,15055.62,1066480.31,Pending,REP07,North,2023,10,4,1,Company_178,Enterprise,USA,Berlin
INV00325,C0248,2022-02-08,2022-03-10,815243.68,65219.49,43467.96,836995.21,Pending,REP18,West,2022,2,1,1,Company_248,Enterprise,USA,Houston
