customer_id,recency,frequency,monetary,avg_order_value,total_items,discount_rate,unique_categories,R_score,F_score,M_score,RFM_score,segment
CUST00296,45,70,6259.72,89.42457142857143,352,0.32857142857142857,10,4,5,5,14,Champions
CUST00297,39,33,2605.26,78.94727272727273,180,0.30303030303030304,10,5,4,4,13,Champions
CUST00298,72,56,6060.0199999999995,108.21464285714285,301,0.26785714285714285,10,3,4,5,12,Loyal Customers
CUST00299,12,1,58.4,58.4,6,0.0,1,5,1,1,7,Recent Customers
CUST00300,59,130,11530.91,88.69930769230768,609,0.2923076923076923,10,4,5,5,14,Champions
CUST00301,49,80,23472.66,293.40825,434,0.4,10,4,5,5,14,Champions
CUST00302,9,1,61.8,61.8,2,0.0,1,5,1,1,7,Recent Customers
CUST00303,196,3,632.8900000000001,210.96333333333337,19,0.3333333333333333,3,2,1,2,5,Lost Customers
CUST00304,56,28,2369.86,84.63785714285714,113,0.2857142857142857,10,4,4,3,11,Champions
CUST00305,81,15,2440.9,162.72666666666666,82,0.06666666666666667,9,3,3,3,9,Loyal Customers
CUST00306,238,4,420.15999999999997,105.03999999999999,18,0.25,4,1,2,2,5,Lost Customers
CUST00307,88,11,989.89,89.99,46,0.18181818181818182,5,3,3,2,8,Loyal Customers
CUST00308,121,30,3585.8199999999997,119.52733333333332,148,0.23333333333333334,10,2,4,4,10,At Risk
CUST00309,26,200,44168.11,220.84055,989,0.34,10,5,5,5,15,Champions
CUST00310,27,7,1705.93,243.70428571428573,39,0.0,5,5,2,3,10,Recent Customers
CUST00311,75,87,7646.29,87.8883908045977,459,0.22988505747126436,10,3,5,5,13,Loyal Customers
CUST00312,130,37,4784.41,129.30837837837836,176,0.32432432432432434,9,2,4,4,10,At Risk
CUST00313,48,200,18156.829999999998,90.78415,1043,0.33,10,4,5,5,14,Champions
CUST00314,326,31,2549.84,82.25290322580646,136,0.3225806451612903,9,1,4,4,9,At Risk
CUST00315,21,1,113.23,113.23,9,0.0,1,5,1,1,7,Recent Customers
CUST00316,15,10,917.1600000000001,91.71600000000001,50,0.3,6,5,2,2,9,Recent Customers
CUST00317,13,1,90.76,90.76,2,1.0,1,5,1,1,7,Recent Customers
CUST00318,5,38,3583.45,94.30131578947368,180,0.2894736842105263,9,5,4,4,13,Champions
CUST00319,67,200,18501.72,92.5086,1038,0.32,10,4,5,5,14,Champions
CUST00320,29,64,5433.75,84.90234375,358,0.359375,10,5,5,4,14,Champions
CUST00321,261,23,2504.85,108.90652173913043,97,0.21739130434782608,10,1,3,4,8,Potential Loyalists
CUST00322,31,43,4372.69,101.69046511627906,214,0.2558139534883721,9,5,4,4,13,Champions
CUST00323,194,1,120.11,120.11,1,0.0,1,2,1,1,4,Lost Customers
CUST00324,26,2,309.90000000000003,154.95000000000002,10,0.5,1,5,1,2,8,Recent Customers
CUST00325,80,74,7096.75,95.90202702702703,370,0.2972972972972973,10,3,5,5,13,Loyal Customers
CUST00326,48,37,3727.4700000000003,100.74243243243244,159,0.24324324324324326,10,4,4,4,12,Champions
CUST00327,9,24,2340.78,97.53250000000001,115,0.20833333333333334,9,5,4,3,12,Champions
CUST00328,129,1,41.79,41.79,6,0.0,1,2,1,1,4,Lost Customers
CUST00329,89,21,6978.65,332.31666666666666,113,0.5238095238095238,10,3,3,5,11,Loyal Customers
CUST00330,72,22,2116.02,96.18272727272728,117,0.36363636363636365,9,3,3,3,9,Loyal Customers
CUST00331,65,107,10480.59,97.94943925233645,533,0.32710280373831774,9,4,5,5,14,Champions
CUST00332,228,13,886.16,68.16615384615385,66,0.3076923076923077,5,1,3,2,6,Potential Loyalists
CUST00333,78,4,337.22,84.305,21,0.0,4,3,2,2,7,Potential Loyalists
CUST00334,50,1,107.14,107.14,4,0.0,1,4,1,1,6,Recent Customers
CUST00335,38,92,9920.31,107.82945652173912,483,0.2717391304347826,10,5,5,5,15,Champions
CUST00336,59,73,5651.12,77.41260273972603,357,0.2876712328767123,10,4,5,4,13,Champions
CUST00337,24,73,7769.44,106.43068493150685,384,0.3698630136986301,10,5,5,5,15,Champions
CUST00338,33,45,3849.47,85.54377777777778,210,0.28888888888888886,10,5,4,4,13,Champions
CUST00339,91,8,364.54,45.5675,42,0.375,4,3,2,2,7,Potential Loyalists
CUST00340,121,1,295.86,295.86,6,0.0,1,2,1,1,4,Lost Customers
CUST00341,27,130,7510.54,57.773384615384614,654,0.3230769230769231,10,5,5,5,15,Champions
CUST00342,191,14,3212.83,229.48785714285714,75,0.35714285714285715,6,2,3,4,9,Potential Loyalists
CUST00343,114,13,892.33,68.64076923076924,60,0.46153846153846156,6,2,3,2,7,Potential Loyalists
CUST00344,572,1,43.95,43.95,7,0.0,1,1,1,1,3,Lost Customers
CUST00345,435,12,1549.19,129.09916666666666,41,0.4166666666666667,4,1,3,3,7,Potential Loyalists
CUST00346,195,19,1428.71,75.19526315789474,99,0.2631578947368421,7,2,3,3,8,Potential Loyalists
CUST00347,74,37,2951.28,79.76432432432433,185,0.24324324324324326,9,3,4,4,11,Loyal Customers
CUST00348,82,71,6828.6,96.1774647887324,324,0.38028169014084506,10,3,5,5,13,Loyal Customers
CUST00349,513,1,36.0,36.0,7,1.0,1,1,1,1,3,Lost Customers
CUST00350,6,200,20810.19,104.05095,1042,0.36,10,5,5,5,15,Champions
CUST00351,24,32,7074.23,221.0696875,126,0.3125,9,5,4,5,14,Champions
CUST00352,102,19,4038.84,212.5705263157895,100,0.10526315789473684,6,2,3,4,9,Potential Loyalists
CUST00353,17,200,19717.51,98.58755,997,0.29,10,5,5,5,15,Champions
CUST00354,738,2,341.26,170.63,7,0.5,2,1,1,2,4,Lost Customers
CUST00355,56,17,1020.89,60.05235294117647,77,0.4117647058823529,6,4,3,3,10,Loyal Customers
CUST00356,145,7,625.47,89.35285714285715,36,0.2857142857142857,5,2,2,2,6,Lost Customers
CUST00357,69,10,1139.8700000000001,113.98700000000001,46,0.3,5,4,2,3,9,Recent Customers
CUST00358,13,200,13076.66,65.3833,971,0.305,10,5,5,5,15,Champions
CUST00359,95,20,2141.33,107.06649999999999,99,0.35,8,3,3,3,9,Loyal Customers
CUST00360,81,82,5498.54,67.05536585365854,396,0.2073170731707317,10,3,5,4,12,Loyal Customers
CUST00361,111,3,297.28999999999996,99.09666666666665,17,0.0,1,2,1,1,4,Lost Customers
CUST00362,306,3,147.73000000000002,49.24333333333334,12,0.3333333333333333,2,1,1,1,3,Lost Customers
CUST00363,49,30,3257.15,108.57166666666667,146,0.23333333333333334,9,4,4,4,12,Champions
CUST00364,93,21,5026.6,239.36190476190478,107,0.23809523809523808,6,3,3,4,10,Loyal Customers
CUST00365,34,1,20.88,20.88,8,0.0,1,5,1,1,7,Recent Customers
CUST00366,348,2,147.87,73.935,11,0.5,2,1,1,1,3,Lost Customers
CUST00367,227,7,500.99,71.57000000000001,31,0.2857142857142857,5,1,2,2,5,Lost Customers
CUST00368,375,5,316.73,63.346000000000004,34,0.2,3,1,2,2,5,Lost Customers
CUST00369,30,125,11578.4,92.6272,663,0.296,10,5,5,5,15,Champions
CUST00370,101,3,534.7,178.23333333333335,16,1.0,2,2,1,2,5,Lost Customers
CUST00371,54,17,6378.88,375.22823529411767,80,0.23529411764705882,8,4,3,5,12,Loyal Customers
CUST00372,346,19,1265.99,66.63105263157895,94,0.21052631578947367,8,1,3,3,7,Potential Loyalists
CUST00373,6,1,40.29,40.29,9,0.0,1,5,1,1,7,Recent Customers
CUST00374,342,86,8921.05,103.73313953488372,401,0.20930232558139536,10,1,5,5,11,At Risk
CUST00375,472,1,78.38,78.38,5,0.0,1,1,1,1,3,Lost Customers
CUST00376,235,8,590.58,73.8225,43,0.25,6,1,2,2,5,Lost Customers
CUST00377,222,3,257.09999999999997,85.69999999999999,18,0.3333333333333333,1,2,1,1,4,Lost Customers
CUST00378,216,1,57.07,57.07,1,0.0,1,2,1,1,4,Lost Customers
CUST00379,206,2,680.28,340.14,11,0.0,1,2,1,2,5,Lost Customers
CUST00380,31,200,18826.13,94.13065,1075,0.32,10,5,5,5,15,Champions
CUST00381,49,23,2209.51,96.06565217391305,121,0.30434782608695654,10,4,3,3,10,Loyal Customers
CUST00382,83,161,42632.56,264.79850931677015,824,0.2981366459627329,10,3,5,5,13,Loyal Customers
CUST00383,269,19,931.68,49.03578947368421,95,0.42105263157894735,9,1,3,2,6,Potential Loyalists
CUST00384,60,158,14590.26,92.34341772151899,779,0.2974683544303797,10,4,5,5,14,Champions
CUST00385,256,3,184.88,61.626666666666665,10,0.3333333333333333,2,1,1,1,3,Lost Customers
CUST00386,107,78,7981.469999999999,102.32653846153845,386,0.3333333333333333,10,2,5,5,12,At Risk
CUST00387,405,27,2361.28,87.45481481481482,120,0.2962962962962963,9,1,4,3,8,At Risk
CUST00388,43,49,3976.23,81.14755102040816,277,0.2653061224489796,10,4,4,4,12,Champions
CUST00389,165,49,4224.07,86.20551020408163,263,0.2653061224489796,9,2,4,4,10,At Risk
CUST00390,218,3,138.70999999999998,46.23666666666666,17,0.3333333333333333,3,2,1,1,4,Lost Customers
CUST00391,95,17,2324.21,136.71823529411765,84,0.17647058823529413,8,3,3,3,9,Loyal Customers
CUST00392,96,25,1595.59,63.8236,115,0.24,10,3,4,3,10,Loyal Customers
CUST00393,308,4,228.18,57.045,27,0.75,4,1,2,1,4,Lost Customers
CUST00394,200,10,1247.23,124.723,42,0.4,6,2,2,3,7,Lost Customers
CUST00395,104,6,825.77,137.62833333333333,30,0.0,4,2,2,2,6,Lost Customers
CUST00396,65,200,19482.46,97.4123,1041,0.31,10,4,5,5,14,Champions
CUST00397,71,1,96.61,96.61,1,0.0,1,4,1,1,6,Recent Customers
CUST00398,115,1,161.52,161.52,4,0.0,1,2,1,1,4,Lost Customers
CUST00399,51,1,64.49,64.49,9,1.0,1,4,1,1,6,Recent Customers
CUST00400,101,2,70.48,35.24,7,0.0,2,2,1,1,4,Lost Customers
CUST00401,6,18,1784.43,99.135,90,0.3888888888888889,9,5,3,3,11,Loyal Customers
CUST00402,126,25,1746.93,69.8772,142,0.44,7,2,4,3,9,At Risk
CUST00403,79,29,3583.19,123.55827586206897,111,0.3103448275862069,9,3,4,4,11,Loyal Customers
CUST00404,66,13,583.1,44.853846153846156,64,0.3076923076923077,6,4,3,2,9,Loyal Customers
CUST00405,203,1,236.56,236.56,3,0.0,1,2,1,1,4,Lost Customers
CUST00406,121,84,7576.47,90.19607142857143,412,0.27380952380952384,10,2,5,5,12,At Risk
CUST00407,57,55,5313.36,96.60654545454545,274,0.2545454545454545,10,4,4,4,12,Champions
CUST00408,38,165,14379.24,87.14690909090909,812,0.2909090909090909,10,5,5,5,15,Champions
CUST00409,292,2,193.93,96.965,8,0.0,1,1,1,1,3,Lost Customers
CUST00410,85,7,452.40999999999997,64.63,34,0.5714285714285714,5,3,2,2,7,Potential Loyalists
CUST00411,30,2,226.5,113.25,7,0.0,1,5,1,1,7,Recent Customers
CUST00412,148,1,177.13,177.13,6,0.0,1,2,1,1,4,Lost Customers
CUST00413,15,200,12073.21,60.366049999999994,980,0.325,10,5,5,5,15,Champions
CUST00414,68,21,2905.64,138.36380952380952,106,0.14285714285714285,8,4,3,4,11,Loyal Customers
CUST00415,30,7,451.61,64.51571428571428,32,0.0,4,5,2,2,9,Recent Customers
CUST00416,101,30,2717.14,90.57133333333333,128,0.23333333333333334,9,2,4,4,10,At Risk
CUST00417,100,20,4604.04,230.202,84,0.3,6,3,3,4,10,Loyal Customers
CUST00418,220,7,663.1800000000001,94.74000000000001,35,0.2857142857142857,4,2,2,2,6,Lost Customers
CUST00419,366,10,1108.92,110.89200000000001,46,0.2,5,1,2,3,6,Lost Customers
CUST00420,132,12,971.17,80.93083333333333,62,0.3333333333333333,8,2,3,2,7,Potential Loyalists
CUST00421,92,9,814.27,90.47444444444444,41,0.2222222222222222,8,3,2,2,7,Potential Loyalists
CUST00422,519,7,2187.5299999999997,312.5042857142857,40,0.14285714285714285,5,1,2,3,6,Lost Customers
CUST00423,8,28,2344.99,83.74964285714285,161,0.39285714285714285,9,5,4,3,12,Champions
CUST00424,24,40,4207.36,105.184,191,0.275,10,5,4,4,13,Champions
CUST00425,254,75,7722.08,102.96106666666667,415,0.36,10,1,5,5,11,At Risk
CUST00426,261,41,4503.28,109.8360975609756,201,0.17073170731707318,10,1,4,4,9,At Risk
CUST00427,65,44,4529.2,102.93636363636364,202,0.2727272727272727,10,4,4,4,12,Champions
CUST00428,59,44,4374.77,99.42659090909092,229,0.2727272727272727,10,4,4,4,12,Champions
CUST00429,44,8,714.93,89.36625,45,0.625,5,4,2,2,8,Recent Customers
CUST00430,54,1,44.06,44.06,4,0.0,1,4,1,1,6,Recent Customers
CUST00431,235,1,126.45,126.45,6,1.0,1,1,1,1,3,Lost Customers
CUST00432,67,32,1963.26,61.351875,181,0.59375,8,4,4,3,11,Champions
CUST00433,83,3,318.14,106.04666666666667,17,0.3333333333333333,3,3,1,2,6,Potential Loyalists
CUST00434,136,39,2998.21,76.87717948717949,194,0.38461538461538464,9,2,4,4,10,At Risk
CUST00435,52,81,7913.15,97.69320987654321,388,0.32098765432098764,10,4,5,5,14,Champions
CUST00436,400,4,266.86,66.715,19,0.0,3,1,2,1,4,Lost Customers
CUST00437,94,1,260.33,260.33,6,0.0,1,3,1,1,5,Potential Loyalists
CUST00438,295,18,1430.99,79.49944444444445,80,0.16666666666666666,6,1,3,3,7,Potential Loyalists
CUST00439,72,35,4381.22,125.17771428571429,173,0.14285714285714285,10,3,4,4,11,Loyal Customers
CUST00440,56,22,3442.9500000000003,156.49772727272727,107,0.18181818181818182,7,4,3,4,11,Loyal Customers
CUST00441,111,12,1443.13,120.26083333333334,45,0.08333333333333333,6,2,3,3,8,Potential Loyalists
CUST00442,232,36,3166.58,87.96055555555556,188,0.25,10,1,4,4,9,At Risk
CUST00443,21,20,1319.43,65.9715,127,0.4,7,5,3,3,11,Loyal Customers
CUST00444,256,5,362.40999999999997,72.482,21,0.4,3,1,2,2,5,Lost Customers
CUST00445,308,2,255.63,127.815,8,0.5,2,1,1,1,3,Lost Customers
CUST00446,38,9,846.41,94.04555555555555,62,0.2222222222222222,5,5,2,2,9,Recent Customers
CUST00447,54,140,11870.34,84.78814285714286,768,0.3142857142857143,10,4,5,5,14,Champions
CUST00448,394,6,263.86,43.97666666666667,42,0.3333333333333333,4,1,2,1,4,Lost Customers
CUST00449,95,23,2493.71,108.42217391304348,112,0.34782608695652173,8,3,3,4,10,Loyal Customers
CUST00450,88,8,431.65,53.95625,34,0.25,5,3,2,2,7,Potential Loyalists
CUST00451,91,38,3869.92,101.84,186,0.3157894736842105,10,3,4,4,11,Loyal Customers
CUST00452,99,76,6611.33,86.99118421052631,373,0.3157894736842105,10,3,5,5,13,Loyal Customers
CUST00453,13,1,311.97,311.97,5,0.0,1,5,1,2,8,Recent Customers
CUST00454,5,77,5457.54,70.87714285714286,408,0.36363636363636365,10,5,5,4,14,Champions
CUST00455,46,50,6499.63,129.9926,262,0.3,10,4,4,5,13,Champions
CUST00456,84,71,8082.69,113.84070422535211,336,0.30985915492957744,10,3,5,5,13,Loyal Customers
CUST00457,345,37,5467.9,147.78108108108108,179,0.43243243243243246,10,1,4,4,9,At Risk
CUST00458,175,15,1041.39,69.426,68,0.26666666666666666,5,2,3,3,8,Potential Loyalists
CUST00459,32,1,16.83,16.83,3,0.0,1,5,1,1,7,Recent Customers
CUST00460,286,8,1238.38,154.7975,38,0.375,5,1,2,3,6,Lost Customers
CUST00461,143,6,780.88,130.14666666666668,30,0.16666666666666666,6,2,2,2,6,Lost Customers
CUST00462,73,70,17592.26,251.31799999999998,347,0.34285714285714286,9,3,5,5,13,Loyal Customers
CUST00463,94,19,1807.63,95.13842105263159,100,0.2631578947368421,7,3,3,3,9,Loyal Customers
CUST00464,85,31,3757.5,121.20967741935483,160,0.3548387096774194,10,3,4,4,11,Loyal Customers
CUST00465,52,11,1574.7800000000002,143.1618181818182,51,0.18181818181818182,8,4,3,3,10,Loyal Customers
CUST00466,18,20,2417.91,120.8955,113,0.5,9,5,3,3,11,Loyal Customers
CUST00467,301,39,2222.72,56.99282051282051,176,0.358974358974359,9,1,4,3,8,At Risk
CUST00468,117,21,1683.76,80.17904761904762,119,0.42857142857142855,8,2,3,3,8,Potential Loyalists
CUST00469,191,14,831.34,59.38142857142857,69,0.35714285714285715,7,2,3,2,7,Potential Loyalists
CUST00470,168,2,180.91000000000003,90.45500000000001,7,0.0,2,2,1,1,4,Lost Customers
CUST00471,87,33,6925.12,209.8521212121212,132,0.3333333333333333,9,3,4,5,12,Loyal Customers
CUST00472,51,14,1546.56,110.46857142857142,71,0.14285714285714285,9,4,3,3,10,Loyal Customers
CUST00473,145,1,31.58,31.58,4,0.0,1,2,1,1,4,Lost Customers
CUST00474,349,2,164.25,82.125,9,0.0,2,1,1,1,3,Lost Customers
CUST00475,167,8,743.4300000000001,92.92875000000001,53,0.5,5,2,2,2,6,Lost Customers
CUST00476,72,140,13386.08,95.61485714285715,700,0.2785714285714286,10,3,5,5,13,Loyal Customers
CUST00477,37,1,23.77,23.77,4,0.0,1,5,1,1,7,Recent Customers
CUST00478,105,1,56.64,56.64,6,0.0,1,2,1,1,4,Lost Customers
CUST00479,42,13,1044.8,80.36923076923077,49,0.15384615384615385,6,5,3,3,11,Loyal Customers
CUST00480,88,18,2025.6399999999999,112.53555555555555,79,0.3333333333333333,6,3,3,3,9,Loyal Customers
CUST00481,185,9,768.82,85.42444444444445,30,0.4444444444444444,6,2,2,2,6,Lost Customers
CUST00482,110,1,12.53,12.53,8,1.0,1,2,1,1,4,Lost Customers
CUST00483,78,8,429.52,53.69,33,0.375,3,3,2,2,7,Potential Loyalists
CUST00484,279,4,599.61,149.9025,19,0.5,4,1,2,2,5,Lost Customers
CUST00485,47,37,2994.97,80.94513513513513,173,0.4864864864864865,8,4,4,4,12,Champions
CUST00486,43,38,3711.53,97.67184210526317,185,0.3684210526315789,10,4,4,4,12,Champions
CUST00487,197,7,970.16,138.59428571428572,48,0.5714285714285714,5,2,2,2,6,Lost Customers
CUST00488,271,1,38.62,38.62,9,0.0,1,1,1,1,3,Lost Customers
CUST00489,98,11,1443.3999999999999,131.21818181818182,53,0.2727272727272727,7,3,3,3,9,Loyal Customers
CUST00490,58,4,508.36,127.09,11,0.0,2,4,2,2,8,Recent Customers
CUST00491,37,58,2769.81,47.75534482758621,305,0.29310344827586204,10,5,5,4,14,Champions
CUST00492,168,1,104.54,104.54,4,1.0,1,2,1,1,4,Lost Customers
CUST00493,20,57,4867.49,85.39456140350877,288,0.2807017543859649,10,5,5,4,14,Champions
CUST00494,81,14,1281.1799999999998,91.51285714285713,69,0.35714285714285715,6,3,3,3,9,Loyal Customers
CUST00495,4,104,9723.41,93.49432692307693,473,0.36538461538461536,10,5,5,5,15,Champions
CUST00496,73,200,18230.43,91.15215,1046,0.295,10,3,5,5,13,Loyal Customers
CUST00497,83,8,946.86,118.3575,39,0.375,5,3,2,2,7,Potential Loyalists
CUST00498,23,1,68.38,68.38,4,1.0,1,5,1,1,7,Recent Customers
CUST00499,180,8,379.65,47.45625,37,0.125,6,2,2,2,6,Lost Customers
CUST00500,472,11,946.59,86.05363636363637,41,0.18181818181818182,4,1,3,2,6,Potential Loyalists
CUST00501,55,58,6299.55,108.61293103448276,288,0.3103448275862069,10,4,5,5,14,Champions
CUST00502,58,35,9095.69,259.87685714285715,178,0.34285714285714286,9,4,4,5,13,Champions
CUST00503,531,12,1022.63,85.21916666666667,42,0.75,7,1,3,3,7,Potential Loyalists
CUST00504,99,11,846.68,76.97090909090909,62,0.36363636363636365,7,3,3,2,8,Loyal Customers
CUST00505,77,31,2924.22,94.32967741935484,130,0.22580645161290322,8,3,4,4,11,Loyal Customers
CUST00506,381,96,9487.72,98.83041666666666,432,0.3125,10,1,5,5,11,At Risk
CUST00507,18,95,6244.15,65.7278947368421,478,0.2631578947368421,10,5,5,5,15,Champions
CUST00508,80,12,1428.57,119.0475,66,0.6666666666666666,7,3,3,3,9,Loyal Customers
CUST00509,84,48,5483.45,114.23854166666666,224,0.2708333333333333,9,3,4,4,11,Loyal Customers
CUST00510,8,141,15193.93,107.75836879432624,688,0.3191489361702128,10,5,5,5,15,Champions
CUST00511,105,9,504.31,56.034444444444446,38,0.0,7,2,2,2,6,Lost Customers
CUST00512,75,95,9244.69,97.31252631578948,513,0.30526315789473685,10,3,5,5,13,Loyal Customers
CUST00513,52,21,4352.66,207.2695238095238,117,0.38095238095238093,6,4,3,4,11,Loyal Customers
CUST00514,76,155,15291.41,98.65425806451613,737,0.36774193548387096,10,3,5,5,13,Loyal Customers
CUST00515,50,1,140.14,140.14,8,0.0,1,4,1,1,6,Recent Customers
CUST00516,28,71,17521.94,246.78788732394364,352,0.3380281690140845,10,5,5,5,15,Champions
CUST00517,20,150,17176.22,114.50813333333335,729,0.3466666666666667,10,5,5,5,15,Champions
CUST00518,69,44,4304.34,97.8259090909091,197,0.3181818181818182,10,4,4,4,12,Champions
CUST00519,49,26,1890.65,72.7173076923077,105,0.23076923076923078,9,4,4,3,11,Champions
CUST00520,137,9,522.71,58.07888888888889,41,0.4444444444444444,4,2,2,2,6,Lost Customers
CUST00521,188,1,65.8,65.8,8,0.0,1,2,1,1,4,Lost Customers
CUST00522,83,1,56.77,56.77,6,1.0,1,3,1,1,5,Potential Loyalists
CUST00523,110,56,5955.18,106.3425,276,0.21428571428571427,10,2,4,5,11,At Risk
CUST00524,58,4,929.0,232.25,19,0.25,4,4,2,2,8,Recent Customers
CUST00525,45,83,6113.14,73.65228915662651,385,0.3373493975903614,10,4,5,5,14,Champions
CUST00526,53,200,19060.01,95.30005,1017,0.275,10,4,5,5,14,Champions
CUST00527,296,28,2614.42,93.37214285714286,130,0.35714285714285715,9,1,4,4,9,At Risk
CUST00528,412,9,1814.0700000000002,201.56333333333336,47,0.4444444444444444,6,1,2,3,6,Lost Customers
CUST00529,43,58,4071.96,70.20620689655172,297,0.3793103448275862,10,4,5,4,13,Champions
CUST00530,404,10,1370.37,137.03699999999998,59,0.4,4,1,2,3,6,Lost Customers
CUST00531,34,7,889.83,127.11857142857143,33,0.14285714285714285,3,5,2,2,9,Recent Customers
CUST00532,150,6,808.99,134.83166666666668,22,0.3333333333333333,4,2,2,2,6,Lost Customers
CUST00533,212,87,25157.57,289.1674712643678,465,0.2413793103448276,10,2,5,5,12,At Risk
CUST00534,340,1,32.45,32.45,6,1.0,1,1,1,1,3,Lost Customers
CUST00535,18,1,89.75,89.75,3,0.0,1,5,1,1,7,Recent Customers
CUST00536,32,93,9722.48,104.54279569892472,485,0.3333333333333333,10,5,5,5,15,Champions
CUST00537,47,120,13833.29,115.27741666666667,569,0.30833333333333335,10,4,5,5,14,Champions
CUST00538,33,128,11414.05,89.172265625,688,0.296875,10,5,5,5,15,Champions
CUST00539,164,11,506.04,46.00363636363637,48,0.0,6,2,3,2,7,Potential Loyalists
CUST00540,305,13,1362.3,104.79230769230769,65,0.3076923076923077,9,1,3,3,7,Potential Loyalists
CUST00541,386,11,860.79,78.25363636363636,47,0.18181818181818182,7,1,3,2,6,Potential Loyalists
CUST00542,19,106,11046.12,104.20867924528302,570,0.3113207547169811,10,5,5,5,15,Champions
CUST00543,11,44,4410.62,100.24136363636363,244,0.25,8,5,4,4,13,Champions
CUST00544,228,1,39.16,39.16,3,0.0,1,1,1,1,3,Lost Customers
CUST00545,87,14,4205.68,300.4057142857143,61,0.2857142857142857,8,3,3,4,10,Loyal Customers
CUST00546,26,1,396.79,396.79,4,0.0,1,5,1,2,8,Recent Customers
CUST00547,16,78,7509.53,96.27602564102564,367,0.32051282051282054,10,5,5,5,15,Champions
CUST00548,93,6,397.96,66.32666666666667,28,0.5,3,3,2,2,7,Potential Loyalists
CUST00549,284,3,246.26999999999998,82.08999999999999,14,0.0,3,1,1,1,3,Lost Customers
CUST00550,350,3,573.58,191.19333333333336,23,0.3333333333333333,3,1,1,2,4,Lost Customers
CUST00551,971,2,185.73,92.865,6,1.0,1,1,1,1,3,Lost Customers
CUST00552,18,1,34.16,34.16,7,0.0,1,5,1,1,7,Recent Customers
CUST00553,298,31,1769.48,57.08,171,0.25806451612903225,9,1,4,3,8,At Risk
CUST00554,174,12,560.15,46.67916666666667,56,0.5833333333333334,7,2,3,2,7,Potential Loyalists
CUST00555,19,7,920.5,131.5,41,0.2857142857142857,3,5,2,2,9,Recent Customers
CUST00556,306,27,5133.7,190.13703703703703,134,0.37037037037037035,10,1,4,4,9,At Risk
CUST00557,60,14,4002.8900000000003,285.9207142857143,75,0.14285714285714285,5,4,3,4,11,Loyal Customers
CUST00558,96,11,1285.17,116.83363636363637,46,0.45454545454545453,8,3,3,3,9,Loyal Customers
CUST00559,79,161,17097.07,106.19298136645962,788,0.2546583850931677,10,3,5,5,13,Loyal Customers
CUST00560,68,111,10957.55,98.71666666666665,549,0.3153153153153153,10,4,5,5,14,Champions
