date,year,month,quarter,region,category,quantity,unit_price,unit_cost,revenue,profit,profit_margin,customer_id,store_id
2022-08-05,2022,8,Q3,North,Groceries,2,41.65,16.14,83.3,51.02,61.2,C05979,S002
2023-01-09,2023,1,Q1,International,Groceries,12,36.43,13.23,349.73,222.72,63.7,C09128,S018
2022-07-02,2022,7,Q3,South,Electronics,14,352.65,188.27,5035.84,2347.35,46.6,C02462,S084
2023-11-17,2023,11,Q4,International,Electronics,10,444.91,270.69,5783.83,2264.86,39.2,C04876,S047
2022-05-29,2022,5,Q2,East,Sports,8,104.02,53.81,832.16,401.68,48.3,C09952,S075
2022-09-13,2022,9,Q3,International,Groceries,6,48.5,27.57,285.18,123.07,43.2,C04559,S052
2022-10-10,2022,10,Q4,East,Automotive,7,257.7,146.85,1894.1,814.75,43.0,C03755,S037
2023-11-27,2023,11,Q4,North,Home & Garden,7,141.87,86.82,1291.02,500.96,38.8,C09497,S008
2022-12-28,2022,12,Q4,West,Groceries,12,54.38,35.21,978.84,345.06,35.3,C05344,S064
2024-05-23,2024,5,Q2,South,Home & Garden,5,145.58,77.86,727.9,338.6,46.5,C09115,S066
2024-07-25,2024,7,Q3,East,Groceries,4,31.66,18.31,129.17,54.47,42.2,C03084,S081
2024-11-03,2024,11,Q4,West,Sports,4,78.95,31.16,410.54,248.51,60.5,C05111,S070
2023-11-29,2023,11,Q4,South,Groceries,4,56.08,23.28,291.62,170.56,58.5,C07322,S037
2024-04-01,2024,4,Q2,North,Sports,6,69.43,28.08,395.75,235.7,59.6,C05037,S020
2022-09-30,2022,9,Q3,East,Home & Garden,14,144.77,55.19,1986.24,1229.04,61.9,C06842,S055
2023-05-15,2023,5,Q2,East,Home & Garden,2,134.35,71.29,268.7,126.12,46.9,C03391,S083
2023-02-10,2023,2,Q1,West,Sports,10,101.61,59.6,792.56,327.68,41.3,C08624,S045
2024-01-10,2024,1,Q1,West,Electronics,1,266.71,111.0,213.37,124.57,58.4,C02811,S092
2024-02-02,2024,2,Q1,West,Sports,6,97.73,46.56,457.38,239.48,52.4,C01284,S020
2024-12-06,2024,12,Q4,South,Electronics,14,428.07,244.85,8989.47,3847.62,42.8,C03472,S069
2023-05-15,2023,5,Q2,South,Groceries,13,53.56,28.16,696.28,330.2,47.4,C02758,S081
2023-07-17,2023,7,Q3,South,Automotive,14,171.58,79.45,2450.16,1315.62,53.7,C08000,S037
2022-02-18,2022,2,Q1,International,Groceries,4,35.7,13.36,111.38,69.7,62.6,C07463,S035
2023-10-03,2023,10,Q4,North,Beauty,9,44.62,23.79,421.66,196.84,46.7,C04284,S057
2024-09-11,2024,9,Q3,North,Automotive,12,146.24,52.78,1719.78,1099.09,63.9,C04999,S035
2022-09-27,2022,9,Q3,South,Clothing,6,65.01,39.23,382.26,151.59,39.7,C00582,S044
2024-04-20,2024,4,Q2,North,Groceries,4,51.02,26.46,193.88,93.33,48.1,C00690,S033
2024-12-29,2024,12,Q4,North,Toys,8,43.35,16.84,520.2,318.12,61.2,C09136,S071
2023-05-07,2023,5,Q2,East,Beauty,5,76.28,32.57,381.4,218.55,57.3,C03671,S090
2024-09-10,2024,9,Q3,South,Clothing,5,73.19,33.29,358.63,195.51,54.5,C08617,S033
2023-09-21,2023,9,Q3,South,Clothing,7,76.61,39.34,525.54,255.67,48.6,C09880,S061
2023-07-27,2023,7,Q3,West,Toys,9,50.17,25.82,460.56,223.53,48.5,C01634,S070
2022-07-17,2022,7,Q3,South,Beauty,5,74.91,45.32,382.04,150.91,39.5,C03138,S074
2022-04-08,2022,4,Q2,East,Toys,7,43.27,15.95,287.75,181.68,63.1,C08104,S038
2023-07-25,2023,7,Q3,North,Groceries,1,37.84,16.18,38.6,22.09,57.2,C09370,S068
2024-06-02,2024,6,Q2,North,Groceries,5,52.28,20.83,274.47,165.11,60.2,C00782,S027
2024-09-27,2024,9,Q3,West,Home & Garden,1,86.28,31.89,84.55,53.3,63.0,C03971,S072
2024-12-03,2024,12,Q4,East,Groceries,6,43.22,20.98,388.98,200.16,51.5,C02427,S050
2023-12-10,2023,12,Q4,North,Automotive,10,153.17,70.0,2297.55,1247.55,54.3,C05417,S036
2023-04-30,2023,4,Q2,West,Home & Garden,14,128.77,51.17,1712.64,1032.08,60.3,C03526,S012
2023-01-21,2023,1,Q1,West,Clothing,3,86.32,34.58,207.17,124.18,59.9,C06630,S033
2022-08-08,2022,8,Q3,North,Clothing,5,78.83,46.99,394.15,159.2,40.4,C08805,S004
2024-09-16,2024,9,Q3,North,Home & Garden,9,151.5,75.99,1336.23,666.0,49.8,C07184,S001
2023-07-29,2023,7,Q3,North,Groceries,14,51.49,20.59,735.28,441.25,60.0,C01126,S095
2022-09-04,2022,9,Q3,West,Electronics,3,374.21,211.73,1100.18,477.69,43.4,C07834,S005
2022-08-15,2022,8,Q3,West,Clothing,4,87.28,33.45,349.12,215.32,61.7,C07545,S011
2024-07-31,2024,7,Q3,South,Home & Garden,8,125.51,75.11,1024.16,411.26,40.2,C09178,S021
2022-06-05,2022,6,Q2,North,Beauty,5,54.67,33.98,287.02,108.62,37.8,C06451,S047
2022-12-04,2022,12,Q4,East,Sports,6,103.42,61.21,930.78,379.89,40.8,C07951,S091
2024-07-19,2024,7,Q3,West,Electronics,2,324.65,180.47,662.29,294.13,44.4,C00156,S047
2023-03-30,2023,3,Q1,North,Beauty,8,41.3,15.41,297.36,186.41,62.7,C09795,S004
2023-03-18,2023,3,Q1,South,Groceries,5,32.55,14.36,146.47,81.85,55.9,C08180,S014
2023-04-05,2023,4,Q2,West,Clothing,12,75.76,32.43,863.66,493.96,57.2,C04742,S091
2023-02-11,2023,2,Q1,South,Electronics,14,357.79,218.03,3907.07,1526.18,39.1,C09032,S062
2023-08-19,2023,8,Q3,South,Electronics,14,469.93,203.95,6579.02,3723.72,56.6,C01968,S083
2024-08-04,2024,8,Q3,West,Beauty,12,39.19,25.04,470.28,169.8,36.1,C07231,S073
2024-02-02,2024,2,Q1,East,Home & Garden,3,157.31,60.37,368.11,226.84,61.6,C00934,S053
2023-11-07,2023,11,Q4,North,Electronics,1,359.85,158.47,467.81,261.79,56.0,C01763,S059
2022-11-30,2022,11,Q4,North,Sports,4,111.7,68.49,580.84,224.69,38.7,C07805,S086
2023-11-26,2023,11,Q4,West,Groceries,14,45.02,19.37,819.36,466.83,57.0,C09778,S085
2023-10-23,2023,10,Q4,West,Electronics,3,364.65,208.31,1148.65,492.47,42.9,C07369,S061
2024-11-24,2024,11,Q4,International,Beauty,1,39.47,22.04,51.31,22.66,44.2,C01448,S076
2023-03-14,2023,3,Q1,West,Groceries,9,42.24,16.87,342.14,205.5,60.1,C00406,S021
2023-05-20,2023,5,Q2,North,Sports,7,67.34,28.3,471.38,273.28,58.0,C08771,S086
2022-07-13,2022,7,Q3,East,Clothing,9,68.54,37.03,629.2,289.26,46.0,C07430,S086
2023-07-27,2023,7,Q3,North,Groceries,8,39.02,19.15,318.4,162.14,50.9,C09837,S099
2022-05-22,2022,5,Q2,South,Home & Garden,8,133.63,68.3,1069.04,522.64,48.9,C01326,S062
2023-07-09,2023,7,Q3,South,Beauty,7,69.4,36.2,495.52,237.05,47.8,C05483,S054
2023-01-17,2023,1,Q1,West,Clothing,1,73.58,28.27,58.86,36.25,61.6,C02867,S059
2022-07-02,2022,7,Q3,East,Toys,11,29.26,14.2,328.3,168.97,51.5,C03630,S045
2022-01-01,2022,1,Q1,West,Groceries,8,60.09,33.9,384.58,167.62,43.6,C06589,S033
2023-08-25,2023,8,Q3,West,Automotive,8,260.8,91.44,2086.4,1354.88,64.9,C03742,S047
2023-12-28,2023,12,Q4,International,Electronics,2,273.05,127.01,819.15,438.12,53.5,C08612,S082
2023-04-30,2023,4,Q2,South,Electronics,4,465.58,219.41,1769.2,935.45,52.9,C07923,S015
2022-02-10,2022,2,Q1,East,Automotive,9,230.5,142.08,1618.11,620.71,38.4,C09102,S082
2023-07-17,2023,7,Q3,East,Toys,12,32.81,17.76,401.59,184.21,45.9,C01629,S038
2023-01-22,2023,1,Q1,North,Groceries,1,53.39,27.22,42.71,20.94,49.0,C02283,S065
2024-09-12,2024,9,Q3,West,Toys,9,48.42,26.42,427.06,194.04,45.4,C01820,S021
2023-02-24,2023,2,Q1,South,Home & Garden,5,156.39,82.43,609.92,288.44,47.3,C01824,S067
2022-07-14,2022,7,Q3,International,Beauty,7,50.78,26.64,362.57,172.36,47.5,C01142,S100
2023-11-10,2023,11,Q4,North,Groceries,7,35.99,22.21,327.51,125.4,38.3,C02607,S020
2024-07-02,2024,7,Q3,South,Home & Garden,11,118.41,52.5,1328.56,739.51,55.7,C01830,S064
2022-11-21,2022,11,Q4,West,Groceries,8,62.62,30.45,651.25,334.57,51.4,C05745,S050
2024-04-16,2024,4,Q2,International,Clothing,3,89.36,41.58,254.68,136.17,53.5,C09371,S046
2022-12-29,2022,12,Q4,North,Groceries,2,41.37,16.3,124.11,75.21,60.6,C04341,S030
2023-04-30,2023,4,Q2,South,Beauty,12,50.59,31.19,576.73,221.16,38.3,C00786,S073
2023-01-04,2023,1,Q1,East,Electronics,14,340.42,158.52,3812.7,2037.28,53.4,C07152,S022
2022-03-09,2022,3,Q1,East,Automotive,13,215.84,124.88,2525.33,1064.23,42.1,C05499,S087
2024-08-04,2024,8,Q3,West,Groceries,13,37.63,13.82,489.19,309.53,63.3,C00383,S021
2022-10-27,2022,10,Q4,East,Beauty,1,60.85,23.84,63.89,38.86,60.8,C06627,S013
2024-05-15,2024,5,Q2,South,Groceries,1,54.64,24.05,54.64,30.59,56.0,C09430,S024
2024-02-01,2024,2,Q1,West,Groceries,8,32.74,16.13,204.3,103.65,50.7,C03731,S064
2022-09-24,2022,9,Q3,East,Groceries,6,35.62,20.91,209.45,86.49,41.3,C00476,S005
2024-09-03,2024,9,Q3,East,Sports,10,115.67,45.65,1133.57,686.2,60.5,C04762,S048
2023-09-12,2023,9,Q3,West,Groceries,7,43.32,18.88,297.18,167.66,56.4,C08126,S088
2023-02-11,2023,2,Q1,East,Groceries,9,42.91,24.36,301.23,130.22,43.2,C06069,S078
2022-03-23,2022,3,Q1,East,Groceries,4,56.91,28.05,204.88,103.9,50.7,C01864,S045
2022-12-03,2022,12,Q4,International,Beauty,3,50.51,21.56,227.3,130.27,57.3,C06981,S013
2024-07-31,2024,7,Q3,International,Home & Garden,2,124.05,69.01,253.06,112.28,44.4,C04779,S067
2024-06-24,2024,6,Q2,South,Electronics,12,442.09,191.7,5570.33,3154.91,56.6,C00696,S030
2022-02-26,2022,2,Q1,International,Beauty,2,64.56,38.64,100.71,40.44,40.1,C08734,S007
2023-08-02,2023,8,Q3,West,Sports,1,63.61,22.37,63.61,41.24,64.8,C08069,S060
2022-07-20,2022,7,Q3,West,Sports,2,65.71,30.87,134.05,71.07,53.0,C04898,S046
2023-02-18,2023,2,Q1,South,Electronics,8,272.19,161.26,1698.47,692.2,40.8,C05410,S045
2022-03-24,2022,3,Q1,South,Groceries,8,35.06,21.13,252.43,100.3,39.7,C07548,S016
2022-11-18,2022,11,Q4,South,Electronics,12,456.53,214.75,7121.87,3771.77,53.0,C01239,S078
2023-09-24,2023,9,Q3,International,Groceries,13,49.87,30.06,635.34,252.38,39.7,C05790,S053
2024-02-20,2024,2,Q1,South,Home & Garden,9,147.81,60.06,1037.63,616.0,59.4,C00183,S023
2023-06-28,2023,6,Q2,East,Groceries,8,48.97,26.5,411.35,188.75,45.9,C06556,S053
2023-02-12,2023,2,Q1,East,Clothing,4,52.0,30.3,162.24,67.7,41.7,C05586,S012
2024-04-29,2024,4,Q2,West,Beauty,9,67.32,29.98,575.59,319.26,55.5,C05087,S093
2022-10-21,2022,10,Q4,East,Toys,8,28.11,11.92,236.12,136.0,57.6,C09081,S064
2023-10-30,2023,10,Q4,South,Electronics,3,383.42,233.87,1207.77,471.08,39.0,C05572,S100
2024-06-29,2024,6,Q2,South,Automotive,6,192.82,123.26,1214.77,438.23,36.1,C08663,S090
2024-07-17,2024,7,Q3,West,Automotive,7,140.61,56.26,1003.96,602.26,60.0,C00235,S013
2024-07-17,2024,7,Q3,North,Clothing,4,77.47,34.04,316.08,177.19,56.1,C07123,S083
2024-03-20,2024,3,Q1,East,Electronics,7,367.6,176.38,2315.88,1204.69,52.0,C03375,S018
2022-08-15,2022,8,Q3,North,Groceries,9,37.36,19.26,336.24,162.9,48.4,C04425,S038
2024-08-09,2024,8,Q3,West,Home & Garden,7,135.05,59.23,945.35,530.74,56.1,C01752,S008
2022-10-01,2022,10,Q4,International,Sports,12,83.01,46.81,1045.93,456.12,43.6,C01462,S065
2022-12-22,2022,12,Q4,North,Electronics,13,259.23,99.4,5054.99,3116.68,61.7,C01674,S053
2024-12-03,2024,12,Q4,West,Electronics,13,337.88,152.45,6588.66,3615.89,54.9,C08017,S100
2023-02-02,2023,2,Q1,East,Groceries,6,48.22,25.49,225.67,106.38,47.1,C07704,S029
2022-06-20,2022,6,Q2,North,Toys,10,46.97,20.83,493.19,274.47,55.7,C03228,S016
2023-04-10,2023,4,Q2,International,Groceries,11,49.62,18.5,518.53,325.2,62.7,C02223,S094
2024-01-15,2024,1,Q1,South,Electronics,5,328.74,187.94,1314.96,563.2,42.8,C02567,S057
2022-01-12,2022,1,Q1,South,Electronics,4,379.35,232.84,1213.92,468.83,38.6,C04403,S073
2022-06-09,2022,6,Q2,West,Toys,9,36.15,14.9,341.62,200.81,58.8,C08836,S067
2023-05-04,2023,5,Q2,East,Automotive,13,244.64,120.4,3180.32,1615.12,50.8,C09434,S004
2023-01-28,2023,1,Q1,East,Clothing,4,70.27,44.89,224.86,81.22,36.1,C06684,S022
2022-08-21,2022,8,Q3,West,Clothing,7,51.91,27.86,363.37,168.35,46.3,C07469,S083
2022-09-24,2022,9,Q3,East,Automotive,4,194.34,107.32,761.81,341.12,44.8,C08683,S065
2024-12-08,2024,12,Q4,South,Automotive,6,205.8,126.99,1852.2,709.29,38.3,C04782,S026
2022-01-05,2022,1,Q1,North,Groceries,8,35.73,22.77,228.67,82.94,36.3,C01947,S098
2022-01-15,2022,1,Q1,International,Groceries,14,33.9,14.66,379.68,215.49,56.8,C02646,S062
2022-07-29,2022,7,Q3,North,Groceries,14,49.17,29.95,702.15,274.46,39.1,C00493,S033
2022-11-27,2022,11,Q4,West,Beauty,12,63.88,24.44,996.53,615.26,61.7,C09468,S048
2023-11-27,2023,11,Q4,International,Sports,9,72.54,35.38,848.72,434.77,51.2,C07187,S087
2022-11-07,2022,11,Q4,North,Clothing,6,54.15,31.83,422.37,174.1,41.2,C03643,S098
2023-09-11,2023,9,Q3,International,Groceries,2,55.36,22.06,108.51,65.27,60.2,C08200,S094
2023-05-10,2023,5,Q2,East,Clothing,1,52.9,27.48,52.9,25.42,48.1,C05974,S093
2022-03-27,2022,3,Q1,West,Home & Garden,4,113.99,71.57,410.36,152.71,37.2,C04010,S043
2022-06-19,2022,6,Q2,West,Clothing,8,82.28,35.06,691.15,396.65,57.4,C04445,S067
2022-01-10,2022,1,Q1,North,Toys,7,53.75,34.83,301.0,105.95,35.2,C03744,S089
2023-08-28,2023,8,Q3,East,Groceries,4,55.26,34.57,221.04,82.76,37.4,C03697,S091
2023-12-19,2023,12,Q4,International,Home & Garden,13,131.38,60.12,2561.91,1389.57,54.2,C03009,S001
2024-12-17,2024,12,Q4,International,Toys,7,42.17,17.55,442.78,258.51,58.4,C04201,S005
2022-12-20,2022,12,Q4,North,Home & Garden,4,132.86,63.9,797.16,413.76,51.9,C00661,S099
2023-08-11,2023,8,Q3,South,Sports,12,85.09,52.85,1021.08,386.88,37.9,C06298,S040
2023-02-09,2023,2,Q1,West,Sports,4,89.1,36.66,277.99,163.61,58.9,C04317,S008
2023-07-07,2023,7,Q3,East,Clothing,14,54.92,20.39,784.26,493.09,62.9,C00271,S099
2023-02-25,2023,2,Q1,North,Groceries,11,57.83,26.0,496.18,273.1,55.0,C03608,S024
2024-10-24,2024,10,Q4,International,Electronics,7,256.12,111.93,1882.48,1059.8,56.3,C00581,S095
2022-09-11,2022,9,Q3,East,Groceries,13,44.62,22.61,568.46,280.41,49.3,C01381,S057
2023-11-11,2023,11,Q4,South,Clothing,13,65.41,40.22,1105.43,425.71,38.5,C08534,S047
2024-04-23,2024,4,Q2,East,Clothing,9,84.1,40.1,719.05,376.2,52.3,C08498,S030
2023-12-03,2023,12,Q4,South,Beauty,3,45.49,20.98,204.7,110.3,53.9,C03451,S047
2023-05-19,2023,5,Q2,East,Sports,8,98.83,36.92,790.64,495.28,62.6,C03274,S032
2023-03-19,2023,3,Q1,East,Clothing,1,88.83,32.22,79.95,50.95,63.7,C02833,S068
2023-03-12,2023,3,Q1,North,Home & Garden,5,92.61,46.69,416.75,206.64,49.6,C09945,S051
2023-05-04,2023,5,Q2,North,Groceries,7,46.04,28.83,322.28,120.47,37.4,C00407,S039
2023-05-24,2023,5,Q2,South,Toys,11,29.45,11.56,323.95,196.79,60.7,C04358,S084
2022-09-02,2022,9,Q3,West,Beauty,12,64.34,30.92,756.64,393.02,51.9,C04288,S065
2024-08-20,2024,8,Q3,East,Groceries,4,43.61,15.59,174.44,112.08,64.3,C01908,S035
2023-05-03,2023,5,Q2,East,Beauty,2,55.35,23.27,110.7,64.16,58.0,C02973,S083
2024-06-20,2024,6,Q2,International,Groceries,3,45.03,19.93,141.84,79.07,55.7,C00390,S013
2023-10-21,2023,10,Q4,North,Groceries,10,56.98,31.52,598.29,267.33,44.7,C09730,S022
2024-06-01,2024,6,Q2,North,Groceries,14,51.18,26.69,752.35,360.0,47.9,C07952,S083
2023-05-15,2023,5,Q2,North,Home & Garden,1,85.66,40.02,85.66,45.64,53.3,C00140,S017
2024-06-20,2024,6,Q2,West,Clothing,14,73.05,30.98,1073.84,618.43,57.6,C03105,S062
2022-02-19,2022,2,Q1,West,Groceries,5,33.77,13.9,131.7,77.49,58.8,C07847,S068
2022-10-16,2022,10,Q4,West,Home & Garden,7,100.72,47.89,740.29,388.3,52.5,C05942,S093
2024-01-30,2024,1,Q1,South,Automotive,10,268.06,94.74,2144.48,1386.56,64.7,C05694,S029
2022-07-21,2022,7,Q3,International,Electronics,5,484.84,250.49,2472.68,1195.18,48.3,C03803,S049
2024-10-15,2024,10,Q4,East,Home & Garden,3,106.56,46.49,335.66,189.22,56.4,C06310,S022
2022-06-03,2022,6,Q2,North,Home & Garden,13,161.74,59.92,2207.75,1389.84,63.0,C02601,S054
2022-05-28,2022,5,Q2,East,Home & Garden,2,106.46,37.74,212.92,137.44,64.6,C01743,S027
2022-03-14,2022,3,Q1,East,Sports,9,90.78,38.57,735.32,422.9,57.5,C02306,S029
2024-12-24,2024,12,Q4,South,Electronics,5,476.46,272.04,3573.45,1533.15,42.9,C08752,S021
2024-06-09,2024,6,Q2,East,Sports,14,99.97,47.23,1469.56,775.28,52.8,C04397,S068
2024-10-27,2024,10,Q4,East,Clothing,1,55.53,31.53,58.31,25.2,43.2,C02094,S032
2022-09-19,2022,9,Q3,North,Automotive,2,244.0,109.34,478.24,263.93,55.2,C01780,S085
2023-01-02,2023,1,Q1,South,Clothing,9,65.45,42.47,471.24,165.46,35.1,C00860,S017
2022-02-12,2022,2,Q1,North,Home & Garden,4,101.14,55.24,315.56,143.21,45.4,C08343,S096
2024-12-06,2024,12,Q4,South,Electronics,14,311.35,132.1,6538.35,3764.25,57.6,C08253,S050
2024-08-20,2024,8,Q3,East,Clothing,2,62.44,28.09,124.88,68.7,55.0,C01362,S038
2023-10-01,2023,10,Q4,International,Beauty,13,68.79,32.28,938.98,498.36,53.1,C00870,S065
2024-10-11,2024,10,Q4,East,Sports,3,105.36,50.39,331.88,173.16,52.2,C07787,S089
2022-10-22,2022,10,Q4,South,Clothing,6,84.62,30.51,533.11,340.89,63.9,C03259,S085
2024-02-09,2024,2,Q1,North,Home & Garden,12,154.03,76.99,1441.72,721.09,50.0,C05739,S037
2022-04-02,2022,4,Q2,East,Groceries,11,50.36,20.66,526.26,310.36,59.0,C08327,S061
2024-05-24,2024,5,Q2,International,Groceries,1,55.58,26.28,55.58,29.3,52.7,C08313,S001
2024-11-27,2024,11,Q4,East,Electronics,1,290.48,159.55,377.62,170.21,45.1,C02669,S047
2024-03-13,2024,3,Q1,North,Beauty,12,48.12,24.28,519.7,257.47,49.5,C03607,S025
2022-10-04,2022,10,Q4,North,Sports,8,106.46,47.09,894.26,498.71,55.8,C02592,S055
2023-09-14,2023,9,Q3,East,Groceries,7,38.8,17.29,266.17,147.56,55.4,C06973,S009
2024-10-26,2024,10,Q4,East,Groceries,6,47.93,28.2,301.96,124.3,41.2,C00087,S081
2022-03-17,2022,3,Q1,West,Beauty,9,39.01,17.12,315.98,177.31,56.1,C01701,S087
2023-10-15,2023,10,Q4,South,Sports,7,85.06,48.67,625.19,267.47,42.8,C00597,S066
2023-04-30,2023,4,Q2,East,Sports,6,91.71,41.6,522.75,285.63,54.6,C04734,S032
2024-07-26,2024,7,Q3,North,Toys,12,44.3,17.08,542.23,333.17,61.4,C07179,S078
2022-09-04,2022,9,Q3,South,Clothing,6,55.49,35.4,326.28,118.13,36.2,C07752,S009
2024-08-15,2024,8,Q3,West,Toys,8,47.66,19.14,381.28,228.16,59.8,C09138,S098
2022-05-21,2022,5,Q2,East,Toys,13,47.51,23.69,617.63,309.66,50.1,C04391,S088
2022-01-17,2022,1,Q1,South,Clothing,1,76.39,44.45,61.11,25.55,41.8,C09013,S065
2023-06-13,2023,6,Q2,West,Beauty,3,60.09,32.36,189.28,87.35,46.1,C09360,S025
2023-10-30,2023,10,Q4,West,Sports,13,108.37,65.35,1479.25,587.22,39.7,C09580,S051
2023-09-22,2023,9,Q3,East,Beauty,3,70.09,33.04,206.06,108.93,52.9,C04995,S011
2024-07-30,2024,7,Q3,West,Groceries,3,40.35,16.64,123.47,72.55,58.8,C03720,S022
2023-06-02,2023,6,Q2,East,Groceries,4,58.21,29.9,244.48,118.9,48.6,C04781,S082
2024-04-13,2024,4,Q2,International,Groceries,4,62.91,32.57,239.06,115.29,48.2,C00003,S054
2022-07-25,2022,7,Q3,North,Groceries,14,43.3,19.95,618.32,333.44,53.9,C02891,S095
2023-09-11,2023,9,Q3,South,Toys,2,46.53,23.04,91.2,46.04,50.5,C00671,S098
2022-11-13,2022,11,Q4,North,Electronics,4,432.8,227.27,2250.56,1068.76,47.5,C01893,S045
2024-03-17,2024,3,Q1,West,Home & Garden,3,140.38,75.26,379.03,175.82,46.4,C03613,S059
2023-08-06,2023,8,Q3,South,Home & Garden,6,147.0,91.5,882.0,333.0,37.8,C00991,S003
2024-05-07,2024,5,Q2,East,Toys,6,49.23,21.76,295.38,164.82,55.8,C03517,S013
2022-09-24,2022,9,Q3,North,Clothing,11,53.93,28.58,581.37,273.27,47.0,C01630,S094
2023-12-17,2023,12,Q4,West,Sports,1,94.29,36.78,141.44,86.27,61.0,C00371,S090
2024-03-01,2024,3,Q1,West,Home & Garden,14,142.16,61.02,1791.22,1022.36,57.1,C02726,S067
2022-03-02,2022,3,Q1,South,Clothing,12,66.57,28.86,718.96,407.27,56.6,C00923,S100
2024-06-21,2024,6,Q2,East,Clothing,4,66.5,42.89,279.3,99.16,35.5,C09556,S084
2022-07-23,2022,7,Q3,North,Electronics,5,308.6,111.13,1573.86,1007.1,64.0,C04501,S096
2024-04-07,2024,4,Q2,East,Electronics,6,350.1,143.65,1995.57,1176.77,59.0,C08093,S071
2022-04-14,2022,4,Q2,North,Home & Garden,8,104.92,54.87,797.39,380.38,47.7,C05670,S048
2022-01-27,2022,1,Q1,South,Automotive,11,252.93,153.63,2225.78,873.84,39.3,C04461,S091
2022-12-17,2022,12,Q4,South,Electronics,1,480.48,296.7,720.72,275.67,38.2,C02965,S054
2023-05-23,2023,5,Q2,North,Home & Garden,6,85.44,53.4,512.64,192.24,37.5,C03505,S096
2022-07-26,2022,7,Q3,North,Groceries,3,51.18,31.19,156.61,61.17,39.1,C00068,S061
2023-01-18,2023,1,Q1,West,Sports,13,82.66,34.61,859.66,499.72,58.1,C02259,S087
2023-10-13,2023,10,Q4,South,Toys,5,45.73,22.44,240.08,122.27,50.9,C05781,S012
2022-06-19,2022,6,Q2,East,Sports,11,115.98,69.57,1339.57,536.04,40.0,C03227,S055
2023-11-25,2023,11,Q4,International,Groceries,5,51.4,18.83,334.1,211.71,63.4,C00571,S089
2024-09-27,2024,9,Q3,East,Electronics,1,400.81,212.35,392.79,184.69,47.0,C01679,S076
2023-02-10,2023,2,Q1,East,Groceries,13,61.39,22.6,622.49,393.33,63.2,C04530,S033
2023-01-10,2023,1,Q1,East,Electronics,8,441.69,281.92,2826.82,1022.53,36.2,C02691,S028
2022-03-31,2022,3,Q1,North,Groceries,5,57.76,31.35,259.92,118.84,45.7,C07606,S026
2024-05-25,2024,5,Q2,North,Groceries,8,33.6,14.09,268.8,156.08,58.1,C04736,S084
2023-09-20,2023,9,Q3,West,Clothing,11,55.11,33.56,594.09,232.31,39.1,C01263,S056
2024-08-01,2024,8,Q3,West,Groceries,9,62.91,22.59,566.19,362.88,64.1,C01258,S081
2023-09-23,2023,9,Q3,International,Home & Garden,5,89.24,40.21,437.28,240.25,54.9,C05751,S012
2024-08-02,2024,8,Q3,International,Home & Garden,13,91.15,42.45,1184.95,633.1,53.4,C06066,S071
2022-12-30,2022,12,Q4,East,Electronics,2,310.8,118.2,932.4,577.8,62.0,C06629,S084
2023-08-07,2023,8,Q3,South,Groceries,8,38.03,20.5,304.24,140.24,46.1,C00862,S056
2024-12-19,2024,12,Q4,South,Beauty,4,64.45,23.77,386.7,244.08,63.1,C02149,S026
2022-06-15,2022,6,Q2,North,Toys,7,30.76,18.42,226.09,90.7,40.1,C02012,S046
2022-04-06,2022,4,Q2,East,Electronics,10,368.85,145.04,3504.07,2126.2,60.7,C07523,S044
2024-12-24,2024,12,Q4,South,Groceries,9,54.03,23.48,729.4,412.42,56.5,C08418,S009
2024-02-29,2024,2,Q1,East,Sports,3,118.51,65.09,277.31,125.0,45.1,C02154,S015
2024-04-10,2024,4,Q2,East,Electronics,9,475.4,168.65,4064.67,2622.71,64.5,C07125,S082
2024-04-24,2024,4,Q2,East,Sports,12,100.38,54.95,1144.33,517.9,45.3,C00227,S048
2024-11-07,2024,11,Q4,West,Electronics,11,431.8,167.45,6174.74,3780.21,61.2,C01933,S081
2024-09-05,2024,9,Q3,East,Sports,14,97.86,41.0,1342.64,780.12,58.1,C01575,S072
2024-04-24,2024,4,Q2,North,Home & Garden,6,155.8,62.26,888.06,533.18,60.0,C05571,S028
2024-01-28,2024,1,Q1,South,Beauty,13,60.7,31.42,631.28,304.51,48.2,C09422,S032
2024-06-24,2024,6,Q2,North,Groceries,1,54.48,28.44,57.2,27.34,47.8,C07870,S052
2022-10-14,2022,10,Q4,International,Clothing,7,72.3,41.61,531.4,225.57,42.4,C02986,S049
2022-10-03,2022,10,Q4,North,Groceries,4,45.94,20.92,192.95,105.08,54.5,C03130,S072
2022-04-19,2022,4,Q2,East,Automotive,11,173.34,107.91,1811.4,683.74,37.7,C08103,S028
2024-06-05,2024,6,Q2,South,Groceries,1,53.68,33.85,56.36,20.82,36.9,C00498,S093
2022-08-26,2022,8,Q3,North,Beauty,5,67.87,24.68,339.35,215.95,63.6,C06993,S040
2023-09-20,2023,9,Q3,East,Home & Garden,12,126.11,46.04,1483.05,941.62,63.5,C07070,S033
2022-11-04,2022,11,Q4,International,Toys,12,28.7,13.91,447.72,230.72,51.5,C09481,S032
2022-05-20,2022,5,Q2,North,Sports,9,70.75,44.34,636.75,237.69,37.3,C09537,S042
2024-06-01,2024,6,Q2,North,Sports,1,72.04,37.24,75.64,36.54,48.3,C09941,S085
